ticker,listed,k,date,ex60,ex120,mom_since
406820,20230724,12,20240802,-0.16607813870862131,-0.2464145232379522,-0.43997547516860824
438700,20230726,1,20230825,-0.10242023607921247,-0.18145572755482797,-0.03931623931623929
438700,20230726,2,20230925,-0.14779825061738883,-0.37517891413067117,-0.10683760683760679
438700,20230726,3,20231031,0.017067476895426648,-0.3534783818762147,-0.3615384615384616
438700,20230726,6,20240131,-0.34375735783156247,-0.47972679234668003,-0.25555555555555554
172670,20230727,1,20230828,0.18921539697946732,0.13632917500764252,-0.11308203991130816
172670,20230727,2,20230926,0.024792636855575312,-0.1487455708544385,-0.07317073170731703
172670,20230727,3,20231101,0.23289588994331245,0.021960708439245025,-0.23902439024390243
172670,20230727,6,20240201,0.015296472373941716,-0.40612665603051235,-0.07538802660753885
172670,20230727,9,20240508,-0.35977731907376587,-0.44533273153663633,-0.013303769401330379
172670,20230727,12,20240807,-0.144436551599057,0.3752626464123432,-0.5694013303769401
388870,20230727,1,20230828,-0.18674402113024402,-0.10627041358931344,0.9541809851088201
388870,20230727,2,20230926,0.021393272707861843,0.2782047837554906,0.5395189003436427
388870,20230727,3,20231101,0.18223117045931603,0.28619972511199654,0.11683848797250862
388870,20230727,6,20240201,0.2492269081573406,0.015108433534855026,0.3722794959908362
388870,20230727,9,20240508,-0.2346168832937776,-0.2419479598626353,0.8281786941580755
388870,20230727,12,20240807,-0.045008243537655424,-0.11898494136042437,0.1672394043528065
462520,20230728,1,20230829,-0.28291167845001786,-0.4646983777813324,0.1166666666666667
462520,20230728,2,20230927,-0.13029084585538098,-0.32349909867731874,-0.21666666666666667
462520,20230728,3,20231102,-0.11698923415906615,-0.30688847569405264,-0.3556666666666667
462520,20230728,9,20240509,-0.18852529505626636,-0.19966466506708758,-0.2466666666666667
429270,20230803,1,20230904,-0.3490341326156663,-0.44488607372228983,-0.09089613905114691
429270,20230803,2,20231010,-0.24616296910451996,-0.4257819720909598,-0.35931044308306026
429270,20230803,6,20240208,0.4374179263718152,-0.12107582105264358,-0.522106662867455
429270,20230803,9,20240516,-0.35885870213238713,-0.4819247213514911,-0.3004226622975733
429270,20230803,12,20240814,-0.2766944004900109,-0.48406228737649626,-0.6242579664719571
373170,20230804,1,20230905,-0.3513751520783355,-0.47297639718740925,0.0992589265663597
373170,20230804,2,20231011,-0.31766178872667283,-0.5023952881736935,-0.14417246799910177
373170,20230804,3,20231109,-0.1118962117452258,-0.2653610241180382,-0.4086009431843701
373170,20230804,6,20240213,-0.1811878254172875,-0.30851115835998055,-0.45766898719964066
440110,20230807,1,20230906,-0.467789397244058,-0.4813346133891473,0.4384057971014492
440110,20230807,2,20231012,-0.3704098145725985,-0.5103268162477704,0.306159420289855
440110,20230807,3,20231110,-0.03741665760594182,-0.19623741454434118,-0.31268115942028984
440110,20230807,6,20240214,-0.16479590455956816,-0.22318334171639587,-0.21739130434782605
440110,20230807,9,20240520,-0.05592613049499029,0.2974204764744599,-0.3876811594202898
440110,20230807,12,20240819,0.337624670745336,0.22112055614612847,-0.4971014492753624
445680,20230810,1,20230911,-0.19463993427814352,-0.2596567374264591,2.7046267451251875
445680,20230810,2,20231017,0.19893510159111982,0.3347868856555243,1.1408791969539633
445680,20230810,3,20231115,0.394780181555183,0.9157601541559777,0.5349025037498558
445680,20230810,6,20240219,0.3671849012031084,0.19540792410757835,1.1956847813545632
445680,20230810,9,20240523,-0.07100111389812258,-0.03436959640650772,1.9082727587400483
445680,20230810,12,20240822,-0.08438168862667339,-0.3419783926758526,1.446059766932041
448710,20230810,1,20230911,-0.2837931359650061,0.01605653926318018,0.09313725490196068
448710,20230810,2,20231017,0.10435582576237645,0.5987723037651222,-0.18970588235294117
448710,20230810,3,20231115,0.2599803599872115,0.6521543019790412,-0.37254901960784315
448710,20230810,6,20240219,0.2621172117439433,0.4241836279377982,-0.18186274509803924
448710,20230810,9,20240523,0.13098312801376366,0.15799964313854653,-0.014705882352941124
448710,20230810,12,20240822,-0.019406905751759962,-0.10660996483872465,0.009803921568627416
092790,20230821,1,20230919,-0.19347194426054537,-0.2930171399996151,-0.11918063314711358
092790,20230821,2,20231025,-0.3541747133636063,-0.3263009551646746,-0.12662942271880817
092790,20230821,3,20231123,-0.1907963945083202,-0.09707222381775471,-0.15083798882681565
092790,20230821,6,20240227,-0.00942958726232801,0.2075481276983615,-0.33985102420856605
092790,20230821,9,20240531,0.10764729084528657,0.35220385420377975,-0.33985102420856605
092790,20230821,12,20240830,0.13011983442823138,0.8999828820322783,-0.1927374301675978
424960,20230822,1,20230920,0.02745882083765383,-0.39306923894965096,0.7994269340974212
424960,20230822,2,20231026,0.2942623788115628,-0.036645504152063246,0.04775549188156636
424960,20230822,3,20231124,-0.28566087824301656,-0.33858069645102395,0.4660936007640879
424960,20230822,6,20240228,0.04930492179598012,-0.2257672887907709,0.09264565425023874
424960,20230822,9,20240603,-0.2509762062396129,0.13302676291362092,0.08595988538681953
424960,20230822,12,20240902,0.5316388682861699,0.6367780531602527,-0.2760267430754537
418250,20230824,1,20230922,-0.4903872276884462,-0.6718533330650045,-0.0967078189300411
418250,20230824,2,20231030,-0.11262104874650292,-0.5795171394806159,-0.4925925925925926
418250,20230824,3,20231128,-0.10461320122838624,-0.3544918463494907,-0.5897119341563786
418250,20230824,6,20240304,-0.20077899824465284,-0.10587728188790002,-0.6304526748971193
355390,20230831,1,20231005,-0.21559071567987476,-0.10723751461325659,-0.32131788489963287
355390,20230831,2,20231106,0.26254608670816304,-0.02039191827097997,-0.32661040385257234
355390,20230831,3,20231205,0.2723806128644817,-0.3895607419252134,-0.2937109617126782
355390,20230831,6,20240311,-0.44941434917280165,-0.4867292305866998,-0.17074333667095787
355390,20230831,9,20240613,-0.21256226971379655,-0.037785214744768036,-0.5355457016163638
355390,20230831,12,20240911,0.5272755024093618,0.07085964504300701,-0.743432031659753
146060,20230908,1,20231016,-0.3557628346445725,-0.5340739308961353,-0.4365482233502538
146060,20230908,2,20231114,-0.24990224067622702,-0.4326832413594581,-0.5490693739424704
146060,20230908,3,20231213,-0.25693421084445034,-0.33887118317107157,-0.5989847715736041
146060,20230908,6,20240319,-0.10750155030505171,-0.09380409183620686,-0.6818950930626058
465770,20230915,1,20231023,-0.15864850704645772,-0.563539551873983,-0.5647239263803681
465770,20230915,2,20231121,-0.25781326195950727,-0.42427758472514243,-0.6285276073619632
465770,20230915,3,20231220,-0.41530523470965985,-0.3043210694226015,-0.582515337423313
465770,20230915,9,20240628,-0.020553430537092576,-0.3486424819952897,-0.5401840490797546
465770,20230915,12,20241002,-0.2902797242506281,-0.17014572358240365,-0.593558282208589
384470,20230918,1,20231024,0.19305423929752008,-0.3310259137870859,-0.5128442633073977
384470,20230918,2,20231122,-0.00341952920887012,-0.37066281410560153,-0.45056811164628874
384470,20230918,3,20231221,-0.552996153248556,-0.6462952819326669,-0.17429294800543416
384470,20230918,6,20240327,-0.23586135405060782,-0.326567923135043,-0.5554217611461034
384470,20230918,9,20240701,-0.12462510272075111,-0.24760861808255208,-0.6868593306162776
384470,20230918,12,20241004,-0.16992486105288263,-0.1630302024842909,-0.7617327405211807
403490,20230919,1,20231025,-0.1660378473445624,-0.34221229466238545,0.001612903225806539
403490,20230919,2,20231123,-0.17033999042770753,-0.11505730322412211,-0.07096774193548383
403490,20230919,3,20231222,-0.15101569399787085,-0.08674556282767609,-0.18387096774193545
403490,20230919,6,20240328,0.08706719804095742,-0.024844789090821773,-0.24193548387096775
403490,20230919,9,20240702,-0.053863817435040096,-0.15072313238127222,-0.27903225806451615
403490,20230919,12,20241007,-0.10493642684605897,-0.12892842674461746,-0.3835483870967742
450520,20230925,1,20231031,0.20523203285487046,-0.26893796503988077,-0.6767341713221602
450520,20230925,2,20231129,-0.3459880869702303,-0.2746866538146686,-0.5689594972067039
450520,20230925,3,20240102,-0.04467745451190752,0.22342857654539272,-0.650663407821229
450520,20230925,6,20240403,0.16243852495663214,-0.1966285595912991,-0.678479981378026
450520,20230925,9,20240708,-0.28363371103305235,-0.21063022421182664,-0.637453445065177
418470,20230927,1,20231102,0.37687970708877305,-0.07291600295883915,-0.5658653846153846
418470,20230927,2,20231201,0.1251676583509671,0.05413701856332653,-0.5411057692307693
418470,20230927,3,20240104,-0.15796439180421207,-0.18359432928377595,-0.5639423076923077
418470,20230927,6,20240405,-0.05802630827271871,-0.0730188328422462,-0.5512019230769231
418470,20230927,9,20240710,0.24344323496978137,-0.03760699296259651,-0.5913461538461539
418470,20230927,12,20241016,-0.03431355536269831,-0.14784654736156455,-0.6293269230769231
430690,20231004,1,20231103,-0.11971826944469244,0.2005422512383781,-0.09817776124953514
430690,20231004,2,20231204,-0.2908405746379119,-0.3099583077096476,-0.027984380810710308
430690,20231004,3,20240105,-0.15783511335697864,-0.24308188551333587,-0.21216065451840838
430690,20231004,6,20240408,-0.02627587274725096,-0.022697872512938644,-0.38750464856824096
430690,20231004,9,20240711,-0.0032161903271383796,0.0030578896487162277,-0.3928969877277798
430690,20231004,12,20241017,0.03408897798783883,0.019915164228246685,-0.5044626255113425
454910,20231005,1,20231106,0.46901881266113365,0.5417544726057566,-0.08657587548638135
454910,20231005,2,20231205,-0.1698751863589817,-0.2315515795974349,0.5894941634241244
454910,20231005,3,20240108,-0.32951969837190775,-0.3726492611189842,1.009727626459144
454910,20231005,6,20240409,0.031917788719945106,-0.12169206005308897,0.4202334630350195
454910,20231005,9,20240712,-0.267499994953196,-0.18463410408872627,1.0564202334630348
454910,20231005,12,20241018,-0.061057601614546764,-0.24305583495331595,0.2684824902723735
443250,20231006,1,20231107,0.08274838178169786,-0.20761016990949677,-0.4391304347826087
443250,20231006,2,20231206,-0.2592125385681704,-0.24405911550328652,-0.36086956521739133
443250,20231006,3,20240109,-0.4645310601677717,-0.392843318420558,-0.2226086956521739
443250,20231006,6,20240411,0.08405654752658342,-0.04954441649766406,-0.561304347826087
443250,20231006,9,20240715,-0.11731564573191966,0.2946025762961012,-0.5404347826086957
443250,20231006,12,20241021,0.645913032209837,0.5194509966958153,-0.6526086956521739
451220,20231010,1,20231108,0.05310735836789804,0.020325145039497006,-0.026506024096385583
451220,20231010,2,20231207,0.11116238464679462,0.08644395834229868,-0.17831325301204815
451220,20231010,3,20240110,0.3458472868464595,0.09502542449411122,-0.14265060240963856
451220,20231010,6,20240412,-0.2026160027385483,-0.4609182775615258,0.14939759036144573
451220,20231010,9,20240716,-0.36125542068950556,-0.2709008572639544,-0.12578313253012052
451220,20231010,12,20241022,0.3126034310034551,0.18873155468764657,-0.5653012048192771
445180,20231018,1,20231116,0.06335601860066609,0.00798456774070111,-0.21300138312586447
445180,20231018,2,20231215,-0.0007491665490511057,-0.11102591574742326,-0.22406639004149376
445180,20231018,3,20240118,0.015118668272005698,-0.21317996540256934,-0.19432918395573995
445180,20231018,6,20240422,-0.20374797231534547,-0.3434635074696041,-0.15145228215767637
445180,20231018,9,20240724,-0.21023572224953657,-0.2552956601605133,-0.3499308437067773
445180,20231018,12,20241030,-0.11181699615121377,-0.10605873824764644,-0.5553250345781466
416180,20231019,1,20231117,1.438557257381144,0.16717246060616797,-0.43661971830985913
416180,20231019,2,20231218,0.7139544604474679,0.5657283457710098,-0.3866837387964148
416180,20231019,3,20240119,0.1583219619255387,0.5134534055911647,-0.35723431498079383
416180,20231019,6,20240423,0.29604777827501816,0.04975888504027448,-0.27784891165172854
416180,20231019,9,20240725,-0.1752699746112717,0.04319754001562115,-0.12291933418693979
416180,20231019,12,20241031,0.5105231465605925,0.30419916329469854,-0.3457106274007683
396470,20231026,1,20231124,0.03857638362296645,-0.08259516575235737,0.09826589595375723
396470,20231026,2,20231226,0.011192309194183014,0.868775426687852,0.06936416184971095
396470,20231026,3,20240126,0.057712327541729946,0.5845345789753084,0.20231213872832376
396470,20231026,6,20240430,0.511488570404516,0.0631494353191362,0.17572254335260107
396470,20231026,9,20240801,-0.22566322604188138,-0.23368402022208146,0.584971098265896
396470,20231026,12,20241107,0.04129984403675935,-0.0878224155233287,-0.0046242774566473965
432720,20231027,1,20231127,0.23079825947985033,-0.21829819705613007,0.28573599432681585
432720,20231027,2,20231227,-0.10123510958688675,-0.47020378002664254,0.9467632458717454
432720,20231027,3,20240129,-0.1471388059442419,-0.48780682205748294,0.6658899807516969
432720,20231027,6,20240502,-0.39896962800449376,-0.5117856297613275,0.4964036065241617
432720,20231027,9,20240802,-0.17888298619088816,0.25963778019338335,-0.3561949143957046
432720,20231027,12,20241108,0.6461854645100276,0.8469917792273929,-0.5319623138486476
240600,20231102,1,20231201,0.18162240302941823,-0.34427618500102364,-0.3429245283018868
240600,20231102,2,20240104,-0.13568479080167206,-0.067161756826712,-0.38915094339622647
240600,20231102,3,20240202,-0.015805424572086224,-0.12224113588610663,-0.510377358490566
240600,20231102,6,20240509,-0.13821296134518646,-0.2741764044738716,-0.48584905660377353
240600,20231102,9,20240808,-0.18809755477035628,-0.39729006488113006,-0.6518867924528302
240600,20231102,12,20241114,-0.27269286564277617,-0.21740236069860663,-0.7429245283018868
188260,20231103,1,20231204,-0.2028221901231455,-0.2834063642552309,-0.5041128084606346
188260,20231103,12,20241115,-0.14697863951725176,-0.13843835085949496,-0.6903642773207991
290560,20231103,1,20231204,-0.17404894109867886,-0.3025581486979664,-0.2720045428733674
290560,20231103,2,20240105,-0.09510540148274549,-0.31634564800170695,-0.3304940374787053
290560,20231103,3,20240205,-0.26128299924924747,-0.41803713175194024,-0.34696195343554803
290560,20231103,9,20240809,0.02018870246407445,0.06735222998823309,-0.6615559341283361
088280,20231107,1,20231206,-0.32763396210587303,-0.3820104897104747,-0.4496288441145281
088280,20231107,2,20240109,-0.25721860272102026,-0.355733669086131,-0.48144220572640506
088280,20231107,6,20240514,-0.2158884879394547,-0.12118577988265589,-0.6304347826086957
088280,20231107,9,20240813,0.07660277099942403,0.2505001305653809,-0.7460233297985154
372320,20231109,1,20231208,0.3000323396812332,0.1439529239000299,0.13364055299539168
372320,20231109,2,20240111,-0.03055943851163201,-0.015501499926360074,0.5875576036866359
372320,20231109,3,20240213,0.14771673640744254,0.20747323539752238,0.24193548387096775
372320,20231109,6,20240517,0.06685617394099685,-0.011276594962002728,0.46313364055299533
372320,20231109,9,20240816,-0.06637447270032615,0.08118809272590954,0.40783410138248843
372320,20231109,12,20241121,0.15127266301836317,0.15438884954587961,0.16589861751152069
413640,20231109,1,20231208,-0.16076853778182099,-0.033729496050709074,-0.03945111492281306
413640,20231109,2,20240111,-0.3677675777920997,-0.36895485951543694,0.3216123499142367
413640,20231109,3,20240213,-0.10010230646394336,-0.05885278653667492,-0.07375643224699824
413640,20231109,6,20240517,0.07125639959359442,0.05561572430223305,-0.2109777015437393
446540,20231109,1,20231208,-0.07024405212548945,-0.06485091013358357,0.03220035778175312
446540,20231109,2,20240111,-1.967852454753949e-05,0.02825272302136206,-0.09302325581395354
446540,20231109,3,20240213,0.1583164834727515,-0.010123560763058648,-0.2039355992844365
446540,20231109,6,20240517,-0.07439308749082041,-0.09770277773706992,-0.05008944543828264
446540,20231109,9,20240816,-0.12689547662308964,-0.12866261375236288,-0.21914132379248663
446540,20231109,12,20241121,0.1181754839293363,0.1084034716990887,-0.43023255813953487
451760,20231109,1,20231208,-0.05315384254768252,-0.09446010320840381,0.009422110552763874
451760,20231109,2,20240111,-0.12703764270508777,-0.3800382976109009,0.4290201005025125
451760,20231109,3,20240213,0.058707448481745805,-0.3690231526313733,0.06407035175879394
451760,20231109,6,20240517,-0.36252766603488173,-0.09716398463362164,0.170854271356784
451760,20231109,9,20240816,0.31809232423724,0.1717140881771061,-0.3467336683417085
451760,20231109,12,20241121,-0.020569987085156338,-0.19302315873569387,-0.35992462311557794
365330,20231113,1,20231212,-0.03556250319787191,-0.18833754705556272,-0.24103942652329746
365330,20231113,2,20240115,-0.20794819449172974,-0.07802046540321017,-0.18339307048984466
365330,20231113,3,20240215,-0.25776786000256224,0.2180725930433668,-0.17473118279569888
365330,20231113,9,20240820,0.9288598124825732,0.5219606736869417,-0.044205495818399054
365330,20231113,12,20241125,-0.3186010137530504,-0.3930163581012569,1.1108124253285543
445090,20231113,1,20231212,0.4699160702954075,0.011363457424853562,0.6006600660066006
445090,20231113,2,20240115,0.175092464629512,-0.016189316179646362,0.7887788778877889
445090,20231113,3,20240215,-0.008295281915936203,-0.3306696466074879,0.8712871287128714
445090,20231113,6,20240521,-0.32419812308256446,-0.2366555157603516,0.6864686468646866
445090,20231113,9,20240820,-0.009524272960335756,0.15464992402325095,0.06930693069306937
445090,20231113,12,20241125,0.09504590843045713,-0.01570315639781117,-0.06105610561056107
452300,20231115,1,20231214,0.12335759279318848,-0.04391000080052054,-0.49891067538126366
452300,20231115,2,20240117,-0.35949475476625514,-0.4453553149574355,-0.2919389978213508
452300,20231115,3,20240219,-0.02107342090255382,-0.0405150856524914,-0.5098039215686274
452300,20231115,6,20240523,-0.07597715444589581,-0.22483050716477604,-0.5288671023965141
452300,20231115,9,20240822,-0.22548305489360254,-0.2192291533703219,-0.5942265795206971
450080,20231117,1,20231218,-0.31887083896776647,-0.5620624093203768,2.7237762237762237
450080,20231117,2,20240119,-0.4876793386187027,-0.6596248123237366,2.784965034965035
450080,20231117,3,20240221,-0.5859889061183938,-0.5984510839250179,2.2884615384615383
450080,20231117,6,20240527,-0.00047090835610197335,0.2035171599286516,0.4825174825174825
450080,20231117,9,20240826,0.14818228521941657,0.09646102037484872,0.46153846153846145
450080,20231117,12,20241129,-0.14366391949784507,-0.5957183475122755,0.48601398601398604
