ticker,name,sector,price,RSI,Stoch_K,BB_pct,drawdown_52w_high_%,distance_to_52w_low_%,return_1w_%,return_1m_%,return_3m_%,vs_SMA20_%,vs_SMA50_%,vs_SMA200_%,volume_vs_avg,52w_high,52w_low,acc_score,acc_signal_vol,acc_signal_return,acc_signal_candle,avg_volume_1w,avg_volume_1m,amt_today_억,amt_avg_1w_억,amt_avg_1m_억,vol_1w_vs_1m_ratio,trend_score,falling_knife,reversal_above_sma5,reversal_rebound_3pct,reversal_vol_up_candle,trend_details,oversold_score,foreign_5d_억,inst_5d_억,foreign_20d_억,inst_20d_억,supply_fetched,supply_score,market_regime,regime_score,regime_kospi_score,regime_fx_score,regime_flow_score,kospi_vs_sma200_%,kospi_return_1m_%,usdkrw,usdkrw_vs_sma20_%,usdkrw_return_1m_%,foreign_kospi_5d_억,foreign_kospi_5d_raw_억,foreign_kospi_5d_adjusted_억,foreign_proxy_success,foreign_proxy_total,foreign_proxy_coverage,stock_score_stage1,composite_score,stock_code,corp_code,danger_count,warning_count,fp_avoided_count,soft_downgraded_count,danger_details,warning_details,fp_avoided_details,soft_downgraded_details,danger_urls,warning_urls,fp_avoided_urls,soft_downgraded_urls,danger_rcept_nos,warning_rcept_nos,risk_level,dart_status,annual_year,annual_latest_억,annual_prev_억,annual_yoy_%,annual_fs_div,annual_op_account_nm,annual_op_account_id,ocf_latest_억,ocf_prev_억,ocf_account_nm,ocf_account_id,dart_annual_status,dart_annual_message,dart_ocf_status,dart_ocf_message,q_period,q_basis,q_latest_억,q_prev_억,quarterly_yoy_%,q_latest_key,q_prev_key,q_fs_div,q_source_api,q_op_account_nm,q_op_account_id,dart_q_status,dart_q_message,earnings_pattern,fundamental_score,ocf_score,ocf_pattern,ocf_to_op_ratio,ocf_threshold_group,momentum_score,stock_score,final_score
011790,SKC,,81800,33.6,19.4,22.4,-55.6,7.3,-4.0,-23.4,-25.8,-11.8,-30.6,-24.3,0.74,184400,76200,5,False,True,False,208829,270049,161.9,170.6,255.9,0.77,3,False,True,False,False,5일선회복,70.0,19.1,-11.7,-19.3,127.0,True,8,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,86.0,88.0,011790,00139889,0,10,0,0,,[20260522] 유상증자또는주식관련사채등의발행결과(자율공시)               (20260522800375) || [20260521] 유상증자또는주식관련사채등의청약결과(자율공시)               (20260521800506) || [20260518] 유상증자또는주식관련사채등의청약결과(자율공시)               (20260518800398),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260522800375 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260521800506 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260518800398,,,,20260522800375 || 20260521800506 || 20260518800398,주의,SAFE,2025,-3050.3,-2757.6,-10.6,CFS,영업손실,dart_OperatingIncomeLoss,-5675.8,-1997.1,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-287.3,-740.1,61.2,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업손실,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,-5,이중적자,,default,2,103.0,105.0
066570,LG전자,,169200,40.5,14.0,5.0,-61.4,135.0,-5.5,-17.3,33.6,-9.2,-23.2,26.8,0.72,438000,72000,5,False,False,True,1280328,1636406,2042.3,2257.8,3073.7,0.78,0,False,False,False,False,-,64.9,457.3,-97.6,1253.7,1129.6,True,8,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,77.9,79.9,066570,00401731,0,1,0,0,,[20260212] 주요사항보고서(감자결정) (20260212001501),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260212001501,,,,20260212001501,주의,SAFE,2025,24783.9,34196.8,-27.5,CFS,영업이익,dart_OperatingIncomeLoss,42805.0,38426.6,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,16737.2,12590.6,32.9,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,5,현금창출양호,1.73,default,0,102.9,104.9
000650,천일고속,,148300,33.5,17.9,10.2,-71.4,303.0,-6.0,-22.2,-31.7,-8.6,-23.5,-27.5,0.3,518000,36800,0,False,False,False,2338,6132,2.7,3.5,10.3,0.38,0,False,False,False,False,-,74.8,0.6,-0.2,-1.1,-0.2,True,8,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,82.8,84.8,000650,00151395,0,0,0,0,,,,,,,,,,,안전,SAFE,2025,-59.4,-52.7,-12.7,OFS,V. 영업손실,dart_OperatingIncomeLoss,3.1,-1.1,I.영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-15.9,-20.6,23.0,thstrm_amount,frmtrm_q_amount,OFS,fnlttSinglAcntAll,V. 영업손실,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,0,회계손실현금유입,,default,0,102.8,104.8
103590,일진전기,,63700,36.6,42.5,38.8,-56.9,90.1,7.1,-14.0,-26.3,-4.8,-23.1,-11.6,1.19,147900,33500,10,False,True,True,252034,330191,253.9,156.3,227.4,0.76,6,False,True,True,False,5일선회복/+3%반등,52.5,71.8,7.9,-306.6,184.5,True,15,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,83.5,85.5,103590,00683469,0,0,0,0,,,,,,,,,,,안전,SAFE,2025,1512.3,797.4,89.6,CFS,영업이익(손실),dart_OperatingIncomeLoss,868.6,1056.8,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,507.6,340.4,49.1,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,2,현금창출보통,0.57,default,7,102.5,104.5
064350,현대로템,,158400,32.7,21.8,27.4,-43.8,9.8,-0.4,-19.0,-28.5,-8.2,-16.5,-22.1,1.2,282000,144300,5,False,False,True,541562,579280,1107.0,841.1,1001.9,0.93,3,False,True,False,False,5일선회복,65.1,457.4,-430.9,2024.1,-1820.7,True,8,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,81.1,83.1,064350,00302926,0,0,0,0,,,,,,,,,,,안전,SAFE,2025,10056.4,4565.7,120.3,CFS,영업손익,dart_OperatingIncomeLoss,9043.1,1424.6,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,2242.0,2028.5,10.5,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업손익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,0.9,default,4,100.1,102.1
003780,진양산업,,4070,30.6,9.8,-9.9,-49.7,2.5,-12.1,-15.9,-28.7,-11.5,-17.4,-32.3,1.63,8090,3970,5,True,False,False,243989,108175,7.3,10.3,4.8,2.26,0,False,False,False,False,-,85.1,0.1,-0.0,3.4,0.0,True,8,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,98.1,100.1,003780,00150439,0,0,0,0,,,,,,,,,,,안전,SAFE,2025,84.4,82.0,3.0,CFS,영업이익(손실),dart_OperatingIncomeLoss,92.2,93.0,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,17.1,21.6,-20.9,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,관망,0,5,현금창출양호,1.09,default,-3,100.1,102.1
034230,파라다이스,,10030,26.3,12.1,20.1,-58.2,5.4,-1.6,-20.9,-34.7,-16.9,-25.8,-39.1,0.37,24000,9520,5,False,True,False,581400,877254,32.8,57.3,102.8,0.66,3,False,True,False,False,5일선회복,76.9,65.8,-89.8,217.8,-480.0,True,8,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,92.9,94.9,034230,00171265,0,0,0,0,,,,,,,,,,,안전,SAFE,2025,1558.2,1360.6,14.5,CFS,영업이익(손실),dart_OperatingIncomeLoss,2238.6,1959.3,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,373.0,572.8,-34.9,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,관망,0,5,현금창출양호,1.44,default,2,99.9,101.9
089590,제주항공,,4190,30.2,18.9,22.6,-42.8,2.6,-0.1,-8.5,-25.3,-4.6,-8.9,-21.1,0.67,7330,4085,10,False,True,True,80417,147129,3.9,3.4,6.6,0.55,0,False,False,False,False,-,64.8,-0.3,1.6,-0.8,2.3,True,3,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,77.8,79.8,089590,00555874,0,0,0,0,,,,,,,,,,,안전,SAFE,2025,-1116.6,799.1,-239.7,CFS,영업이익,dart_OperatingIncomeLoss,61.0,1632.9,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,690.0,-325.7,311.8,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,0,회계손실현금유입,,default,2,99.8,101.8
161000,애경케미칼,,8710,30.5,20.6,21.1,-56.4,4.3,-3.5,-11.1,-43.3,-6.9,-20.4,-21.1,0.63,19960,8350,0,False,False,False,91890,160229,8.9,8.0,15.3,0.57,3,False,True,False,False,5일선회복,68.7,7.0,0.0,20.6,-1.6,True,8,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,79.7,81.7,161000,00936787,0,2,0,0,,[20260427] 유상증자결정(종속회사의주요경영사항)               (20260427800970) || [20250725] 감자결정(종속회사의주요경영사항)               (20250725800318),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260427800970 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250725800318,,,,20260427800970 || 20250725800318,주의,SAFE,2025,-101.9,154.6,-165.9,CFS,영업이익(손실),dart_OperatingIncomeLoss,278.7,465.7,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,58.2,34.8,67.0,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,0,회계손실현금유입,,default,0,99.7,101.7
000430,대원강업,,3540,22.1,13.8,18.9,-42.9,2.9,-4.3,-9.0,-19.7,-7.0,-17.6,-13.8,0.74,6200,3440,0,False,False,False,91732,172688,4.4,3.2,6.7,0.53,3,False,True,False,False,5일선회복,68.1,-3.4,0.2,-9.1,-0.7,True,3,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,74.1,76.1,000430,00111847,0,0,0,0,,,,,,,,,,,안전,SAFE,2025,93.3,204.2,-54.3,CFS,영업외손익,dart_NonOperatingProfitLoss,1112.2,551.4,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,30.1,24.8,21.2,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업외손익,dart_NonOperatingProfitLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,5,현금창출양호,11.92,default,0,99.1,101.1
011500,한농화성,,12030,38.6,32.8,30.8,-59.2,7.2,-1.5,-16.2,-52.4,-5.2,-22.6,-34.2,0.59,29450,11220,5,False,False,True,52571,79677,5.5,6.2,10.2,0.66,6,False,True,True,False,5일선회복/+3%반등,52.9,1.2,-0.0,18.1,-0.7,True,8,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,71.9,73.9,011500,00160861,0,0,0,0,,,,,,,,,,,안전,SAFE,2025,35.8,60.9,-41.2,OFS,영업이익,dart_OperatingIncomeLoss,188.5,168.3,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,33.4,6.3,428.2,thstrm_amount,frmtrm_q_amount,OFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,5,현금창출양호,5.27,default,2,98.9,100.9
248070,솔루엠,,14360,37.7,35.3,22.7,-41.0,6.1,-3.0,-12.6,-26.4,-4.5,-17.5,-17.7,0.53,24350,13540,5,False,False,True,112091,130796,10.1,16.0,19.7,0.86,6,False,True,True,False,5일선회복/+3%반등,52.1,-8.6,8.7,-37.0,29.7,True,8,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,71.1,73.1,248070,01159233,0,0,0,0,,,,,,,,,,,안전,SAFE,2025,465.0,690.9,-32.7,CFS,영업이익,dart_OperatingIncomeLoss,546.4,-53.3,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,216.6,114.7,88.8,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,5,현금창출양호,1.18,default,2,98.1,100.1
009470,삼화전기,,22250,32.4,15.7,21.7,-62.6,6.0,-4.1,-25.1,-47.4,-12.2,-28.6,-38.2,0.5,59500,21000,0,False,False,False,53613,99084,10.9,12.1,26.5,0.54,0,False,False,False,False,-,73.8,-6.7,-0.6,-28.2,-2.0,True,0,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,73.8,75.8,009470,00129271,0,0,0,0,,,,,,,,,,,안전,SAFE,2025,120.4,247.9,-51.4,CFS,영업이익(손실),dart_OperatingIncomeLoss,83.7,251.7,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,33.8,11.7,190.1,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,2,현금창출보통,0.7,default,2,97.8,99.8
010780,아이에스동서,,18810,29.5,19.9,28.6,-45.4,9.7,1.6,-10.6,-32.8,-7.9,-22.3,-21.5,0.94,34450,17150,5,False,True,False,63453,75673,13.4,11.7,15.9,0.84,3,False,True,False,False,5일선회복,64.5,6.6,-10.3,25.9,-40.4,True,8,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,80.5,82.5,010780,00115977,0,0,0,0,,,,,,,,,,,안전,SAFE,2024,1696.7,3405.2,-50.2,CFS,영업이익(손실),dart_OperatingIncomeLoss,-1308.8,1284.6,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,1180.8,323.5,265.0,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,-10,밸류트랩의심,-0.77,default,7,97.5,99.5
267260,HD현대일렉트릭,,810000,36.8,39.4,33.1,-43.4,86.9,1.6,-13.6,-23.4,-6.0,-18.0,-12.2,0.68,1430000,433500,5,False,True,False,113403,164337,911.9,911.0,1430.7,0.69,6,False,True,True,False,5일선회복/+3%반등,50.7,94.7,175.8,-1492.3,1203.7,True,15,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,76.7,78.7,267260,01205851,0,0,0,0,,,,,,,,,,,안전,SAFE,2025,9953.1,6689.7,48.8,CFS,영업이익,dart_OperatingIncomeLoss,9595.7,10337.2,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,2582.7,2181.8,18.4,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,0.96,default,5,96.7,98.7
307950,현대오토에버,,379000,30.2,14.7,16.8,-64.4,159.4,-3.6,-30.3,-14.4,-16.1,-36.6,-6.2,1.18,1066000,146100,5,False,True,False,104297,91336,403.8,412.4,416.4,1.14,0,False,False,False,False,-,82.7,-180.8,-93.1,450.2,-273.6,True,0,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,87.7,89.7,307950,00362441,0,0,0,0,,,,,,,,,,,안전,SAFE,2025,2553.0,2244.3,13.8,CFS,영업이익,dart_OperatingIncomeLoss,4236.1,2559.8,영업활동 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,211.8,267.1,-20.7,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,관망,0,5,현금창출양호,1.66,default,4,96.7,98.7
001340,PKC,,4905,24.1,4.2,14.8,-40.2,0.9,-5.1,-24.5,-37.7,-10.8,-15.9,-20.6,0.83,8200,4860,0,False,False,False,158697,274953,10.3,7.9,15.7,0.58,0,False,False,False,False,-,77.4,-3.9,-0.2,-1.7,-0.5,True,0,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,77.4,79.4,001340,00122472,0,0,0,0,,,,,,,,,,,안전,SAFE,2025,121.5,97.5,24.6,CFS,영업이익(손실),dart_OperatingIncomeLoss,252.3,266.4,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,50.0,33.2,50.6,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,2.08,default,4,96.4,98.4
403550,쏘카,,9650,27.5,32.0,24.4,-54.0,7.1,-2.7,-14.6,-19.0,-7.2,-17.5,-18.1,1.67,21000,9010,0,False,False,False,37028,32006,5.0,3.5,3.4,1.16,3,False,True,False,False,5일선회복,70.9,0.7,1.9,2.3,10.1,True,15,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,88.9,90.9,403550,01026157,0,7,0,0,,[20260629] [기재정정]유상증자결정(종속회사의주요경영사항)               (20260629801126) || [20260519] [기재정정]주요사항보고서(유상증자결정) (20260518000409) || [20260518] 유상증자또는주식관련사채등의발행결과(자율공시)               (20260518800708),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260629801126 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260518000409 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260518800708,,,,20260629801126 || 20260518000409 || 20260518800708,주의,SAFE,2025,232.5,-98.0,337.2,CFS,영업이익(손실),dart_OperatingIncomeLoss,507.7,32.9,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,13.9,14.1,-1.8,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,관망,0,5,현금창출양호,2.18,default,2,95.9,97.9
298040,효성중공업,,2681000,35.2,27.3,29.7,-43.5,179.6,-3.9,-20.0,-10.7,-9.2,-20.6,2.2,0.8,4742000,959000,0,False,False,False,39184,53294,1133.8,1042.7,1591.7,0.74,6,False,True,True,False,5일선회복/+3%반등,58.4,44.4,30.5,-258.1,-38.6,True,15,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,79.4,81.4,298040,01316245,0,0,0,0,,,,,,,,,,,안전,SAFE,2025,7469.7,3624.8,106.1,CFS,영업이익,dart_OperatingIncomeLoss,4930.1,4120.9,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,1523.2,1023.9,48.8,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,2,현금창출보통,0.66,default,4,95.4,97.4
003490,대한항공,,25450,27.6,15.6,20.4,-18.4,21.2,-4.0,-6.9,-0.6,-5.9,-4.9,4.7,0.98,31200,21000,5,False,False,True,2134837,3160325,769.4,541.5,865.5,0.68,7,False,True,False,True,5일선회복/거래량동반양봉,56.3,153.3,-74.6,-311.0,1558.8,True,3,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,71.3,73.3,003490,00113526,0,0,0,0,,,,,,,,,,,안전,SAFE,2025,11135.9,21102.0,-47.2,CFS,영업이익,dart_OperatingIncomeLoss,40751.9,45589.2,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,5173.8,4310.5,20.0,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,5,현금창출양호,3.66,default,-1,95.3,97.3
000990,DB하이텍,,100000,36.6,2.0,19.8,-56.6,135.6,-8.8,-34.4,-18.0,-15.6,-33.3,-0.9,0.48,230500,42450,0,False,False,False,248548,620372,293.8,258.1,783.0,0.4,0,False,False,False,False,-,72.2,238.0,-209.0,3457.3,-3282.7,True,8,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,80.2,82.2,000990,00160843,0,1,0,0,,[20250923] 유상증자또는주식관련사채등의발행결과(자율공시)               (20250923800355),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250923800355,,,,20250923800355,주의,SAFE,2025,2772.9,1908.4,45.3,CFS,영업이익(손실),dart_OperatingIncomeLoss,3569.7,3826.3,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,637.2,525.0,21.4,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,1.29,default,0,95.2,97.2
062040,산일전기,,170800,32.1,26.5,30.5,-49.9,91.7,0.5,-23.4,-16.7,-11.9,-24.1,-1.4,0.61,341000,89100,5,False,True,False,186049,283588,297.9,318.8,577.0,0.66,6,False,True,True,False,5일선회복/+3%반등,67.2,-19.8,-42.3,98.8,-318.1,True,0,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,78.2,80.2,062040,00366438,0,0,0,0,,,,,,,,,,,안전,SAFE,2025,1786.3,1092.3,63.5,CFS,영업이익,dart_OperatingIncomeLoss,1154.5,155.3,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,554.8,375.2,47.9,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,2,현금창출보통,0.65,default,5,95.2,97.2
381970,케이카,,7410,21.5,17.5,23.6,-56.9,3.5,-1.7,-13.1,-29.2,-6.2,-14.5,-43.0,0.82,17210,7160,5,False,True,False,62747,72660,4.4,4.6,5.8,0.86,3,False,True,False,False,5일선회복,70.2,2.2,-4.6,3.5,-17.7,True,8,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,86.2,88.2,381970,01323032,0,0,0,0,,,,,,,,,,,안전,SAFE,2025,759.7,681.1,11.5,OFS,영업이익(손실),dart_OperatingIncomeLoss,770.4,556.6,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,142.1,214.6,-33.8,thstrm_amount,frmtrm_q_amount,OFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,관망,0,5,현금창출양호,1.01,default,4,95.2,97.2
180640,한진칼,,105000,28.6,9.6,20.1,-40.3,12.8,-7.5,-7.9,-11.8,-12.2,-10.6,-9.1,0.58,175900,93100,5,False,True,False,92434,126848,77.6,96.3,153.5,0.73,3,False,True,False,False,5일선회복,67.0,-69.6,17.3,-633.1,242.1,True,3,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,78.0,80.0,180640,00983040,0,0,0,0,,,,,,,,,,,안전,SAFE,2025,-75.2,491.9,-115.3,CFS,영업이익(손실),dart_OperatingIncomeLoss,1222.3,640.6,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,130.1,67.5,92.7,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,0,회계손실현금유입,,default,-3,95.0,97.0
