market,run_id,run_timestamp,ticker,name,sector,price,RSI,Stoch_K,BB_pct,drawdown_52w_high_%,distance_to_52w_low_%,return_1w_%,return_1m_%,return_3m_%,vs_SMA20_%,vs_SMA50_%,vs_SMA200_%,volume_vs_avg,52w_high,52w_low,acc_score,acc_signal_vol,acc_signal_return,acc_signal_candle,avg_volume_1w,avg_volume_1m,amt_today_억,amt_avg_1w_억,amt_avg_1m_억,vol_1w_vs_1m_ratio,trend_score,falling_knife,reversal_above_sma5,reversal_rebound_3pct,reversal_vol_up_candle,trend_details,oversold_score,foreign_5d_억,inst_5d_억,foreign_20d_억,inst_20d_억,supply_fetched,supply_score,market_regime,regime_score,regime_kospi_score,regime_fx_score,regime_flow_score,kospi_vs_sma200_%,kospi_return_1m_%,usdkrw,usdkrw_vs_sma20_%,usdkrw_return_1m_%,foreign_kospi_5d_억,foreign_kospi_5d_raw_억,foreign_kospi_5d_adjusted_억,foreign_proxy_success,foreign_proxy_total,foreign_proxy_coverage,stock_score_stage1,composite_score,stock_code,corp_code,danger_count,warning_count,fp_avoided_count,soft_downgraded_count,danger_details,warning_details,fp_avoided_details,soft_downgraded_details,danger_urls,warning_urls,fp_avoided_urls,soft_downgraded_urls,danger_rcept_nos,warning_rcept_nos,risk_level,annual_year,annual_latest_억,annual_prev_억,annual_yoy_%,annual_fs_div,annual_op_account_nm,annual_op_account_id,ocf_latest_억,ocf_prev_억,ocf_account_nm,ocf_account_id,dart_annual_status,dart_annual_message,dart_ocf_status,dart_ocf_message,q_period,q_basis,q_latest_억,q_prev_억,quarterly_yoy_%,q_latest_key,q_prev_key,q_fs_div,q_source_api,q_op_account_nm,q_op_account_id,dart_q_status,dart_q_message,earnings_pattern,fundamental_score,ocf_score,ocf_pattern,ocf_to_op_ratio,ocf_threshold_group,momentum_score,stock_score,final_score,reversal_score,supply_score_v2,supply_intensity,quality_score,turnaround_score,oversold_component,PBR,PER,DIV,BPS,EPS,value_score,value_source,main_candidate,final_score_v3,entry_score,grade,bucket
kosdaq,20260602,20260602_2340,036800,나이스정보통신,미분류,26450,42.3,22.5,2.6,-27.2,35.0,-7.5,-8.8,-0.2,-6.5,-3.3,6.4,0.85,36350,19590,0,0,0,0,37466,41172,9.3,10.1,11.7,0.91,0,0,0,0,0,-,47.7,5.2,0.8,43.0,16.6,1,10,조정,-1,-1,0,0,3.9,-15.9,1516.74,,2.76,-896.0,-896.0,-896.0,10,10,1.0,57.7,56.7,036800,264945,0,0,0,0,,,,,,,,,,,안전,2025.0,552.9,398.7,38.7,CFS,영업이익,dart_OperatingIncomeLoss,1636.0,136.9,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,149.0,96.5,54.4,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,2.96,default,-1,71.7,70.7,0,15.0,0.513,23.0,11.0,11.925,0.58,5.39,4.16,45328.0,4908.0,15.0,PYKRX,True,75.9,47.7,B,OBSERVE
kosdaq,20260602,20260602_2340,200130,콜마비앤에이치,제약·바이오,10280,24.0,13.4,3.8,-49.4,2.8,-8.7,-13.2,-26.4,-8.3,-9.7,-22.7,0.96,20300,10000,0,0,0,0,100666,108918,11.0,10.6,12.4,0.92,0,0,0,0,0,-,79.0,0.4,4.3,-5.0,-2.2,1,15,조정,-1,-1,0,0,3.9,-15.9,1516.74,,2.76,-896.0,-896.0,-896.0,10,10,1.0,94.0,93.0,200130,1032404,0,0,0,0,,,,,,,,,,,안전,2025.0,266.5,246.2,8.2,CFS,영업이익(손실),dart_OperatingIncomeLoss,379.0,392.0,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,103.3,35.8,188.5,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,1.42,default,-1,108.0,107.0,0,15.0,0.379,23.0,11.0,19.75,0.82,0.0,0.73,12503.0,0.0,7.0,PYKRX,True,75.8,50.0,B,OBSERVE
kosdaq,20260602,20260602_2340,051390,YW,미분류,4100,29.6,11.2,-2.0,-16.2,12.3,-8.9,-7.0,-2.6,-8.7,-6.3,1.5,0.43,4895,3650,0,0,0,0,19205,18869,0.3,0.8,0.8,1.02,0,0,0,0,0,-,64.7,0.1,1.2,3.3,2.6,1,10,조정,-1,-1,0,0,3.9,-15.9,1516.74,,2.76,-896.0,-896.0,-896.0,10,10,1.0,74.7,73.7,051390,296263,0,0,0,0,,,,,,,,,,,안전,2025.0,5.7,-0.5,1195.9,CFS,영업외손익,dart_NonOperatingProfitLoss,173.0,64.4,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,0.1,-1.1,110.2,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업외손익,dart_NonOperatingProfitLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,30.35,default,-3,86.7,85.7,0,15.0,1.625,18.0,11.0,16.175,0.39,6.49,5.61,10506.0,632.0,15.0,PYKRX,True,75.2,45.0,B,OBSERVE
kosdaq,20260602,20260602_2340,451250,삐아,화학,6840,23.5,11.6,0.6,-49.3,4.0,-12.9,-24.4,-21.4,-13.7,-17.4,-27.2,1.22,13500,6580,0,0,0,0,43062,47343,3.9,3.1,3.8,0.91,0,0,0,0,0,-,87.4,2.2,0.0,1.5,0.0,1,8,조정,-1,-1,0,0,3.9,-15.9,1516.74,,2.76,-896.0,-896.0,-896.0,10,10,1.0,95.4,94.4,451250,1283974,0,0,0,0,,,,,,,,,,,안전,2025.0,44.7,55.4,-19.3,CFS,영업이익(손실),dart_OperatingIncomeLoss,31.5,-9.8,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,29.4,12.6,133.6,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,5,현금창출양호,0.7,default,-1,119.4,118.4,0,15.0,0.579,20.0,17.0,20.0,1.51,14.07,2.92,4524.0,486.0,3.0,PYKRX,True,75.0,51.9,B,OBSERVE
kosdaq,20260602,20260602_2340,060540,에스에이티,미분류,1298,42.3,23.7,4.7,-19.8,9.4,-8.5,-7.7,-1.6,-6.4,-3.9,-1.6,0.26,1618,1187,0,0,0,0,88591,124271,0.4,1.2,1.7,0.71,0,0,0,0,0,-,43.0,0.7,0.0,2.4,0.0,1,3,조정,-1,-1,0,0,3.9,-15.9,1516.74,,2.76,-896.0,-896.0,-896.0,10,10,1.0,46.0,45.0,060540,379229,0,0,0,0,,,,,,,,,,,안전,2025.0,39.1,33.5,16.7,CFS,영업이익(손실),dart_OperatingIncomeLoss,107.1,21.6,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,12.3,-9.2,233.4,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,2.74,default,-3,58.0,57.0,0,15.0,0.412,23.0,11.0,10.75,0.33,43.27,3.85,3949.0,30.0,15.0,PYKRX,True,74.8,47.3,B,OBSERVE
kosdaq,20260602,20260602_2340,013990,아가방컴퍼니,미분류,4580,34.2,1.8,-21.7,-27.0,10.4,-8.4,-14.7,-7.8,-7.7,-7.3,-4.2,0.59,6270,4150,5,0,0,1,381029,423230,11.5,18.5,21.2,0.9,0,0,0,0,0,-,66.8,-13.1,41.5,-9.4,99.8,1,8,조정,-1,-1,0,0,3.9,-15.9,1516.74,,2.76,-896.0,-896.0,-896.0,10,10,1.0,79.8,78.8,013990,138446,0,0,0,0,,,,,,,,,,,안전,2025.0,139.9,152.1,-8.0,CFS,영업이익(손실),dart_OperatingIncomeLoss,133.8,135.7,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,21.4,13.6,57.7,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,5,현금창출양호,0.96,default,-3,101.8,100.8,0,15.0,1.34,20.0,17.0,16.7,0.71,10.98,0.0,6452.0,417.0,6.0,PYKRX,True,74.7,50.9,B,OBSERVE
kosdaq,20260602,20260602_2340,075970,동국알앤에스,비금속광물(시멘트·유리),1733,14.6,12.9,3.7,-43.6,5.3,-13.8,-28.7,-24.5,-17.5,-20.8,-24.2,0.69,3075,1645,0,0,0,0,108319,115873,1.4,2.0,2.5,0.93,0,0,0,0,0,-,84.6,0.2,0.0,-3.1,0.0,1,8,조정,-1,-1,0,0,3.9,-15.9,1516.74,,2.76,-896.0,-896.0,-896.0,10,10,1.0,92.6,91.6,075970,472890,0,0,0,0,,,,,,,,,,,안전,2025.0,33.8,11.4,196.9,CFS,영업이익(손실),dart_OperatingIncomeLoss,67.3,56.1,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,5.6,4.1,37.3,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,1.99,default,0,107.6,106.6,0,5.0,0.08,23.0,11.0,20.0,0.4,55.9,4.62,4295.0,31.0,15.0,PYKRX,True,74.0,38.1,B,OBSERVE
kosdaq,20260602,20260602_2340,243840,신흥에스이씨,전기장비,6780,25.1,6.0,11.4,-44.8,80.6,-14.8,-38.0,6.4,-20.4,-20.1,10.7,0.7,12290,3755,0,0,0,0,446822,578980,27.6,32.4,51.1,0.77,0,0,0,0,0,-,83.4,21.8,-0.8,125.4,-51.7,1,8,조정,-1,-1,0,0,3.9,-15.9,1516.74,,2.76,-896.0,-896.0,-896.0,10,10,1.0,91.4,90.4,243840,807379,0,0,0,0,,,,,,,,,,,안전,2025.0,59.3,131.7,-55.0,CFS,영업이익(손실),dart_OperatingIncomeLoss,523.4,670.1,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,15.9,-42.9,137.1,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,5,현금창출양호,8.83,default,0,116.4,115.4,0,15.0,0.411,15.0,17.0,20.0,0.87,0.0,0.0,7821.0,0.0,7.0,PYKRX,True,74.0,47.9,B,OBSERVE
kosdaq,20260602,20260602_2340,063570,NICE인프라,사업지원,3375,11.6,14.1,3.5,-35.3,4.2,-12.6,-27.8,-21.0,-15.5,-19.0,-20.6,1.02,5220,3240,5,1,0,0,151573,117852,3.8,5.4,4.7,1.29,0,0,0,0,0,-,80.7,1.9,-1.2,1.6,-4.0,1,8,조정,-1,-1,0,0,3.9,-15.9,1516.74,,2.76,-896.0,-896.0,-896.0,10,10,1.0,93.7,92.7,063570,363769,0,0,0,0,,,,,,,,,,,안전,2025.0,307.1,187.0,64.2,CFS,영업이익(손실),dart_OperatingIncomeLoss,825.8,651.7,영업활동으로인한현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,74.7,45.6,63.9,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,2.69,default,2,110.7,109.7,0,5.0,0.149,23.0,11.0,20.0,0.56,14.42,4.15,6019.0,234.0,15.0,PYKRX,True,74.0,38.1,B,OBSERVE
kosdaq,20260602,20260602_2340,263020,디케이앤디,고무·플라스틱,3120,25.5,10.9,1.1,-36.0,16.4,-10.5,-23.0,4.2,-11.9,-7.6,-0.8,0.53,4875,2680,0,0,0,0,223118,581294,8.6,7.2,21.2,0.38,0,0,0,0,0,-,80.2,2.3,0.3,13.3,0.6,1,15,조정,-1,-1,0,0,3.9,-15.9,1516.74,,2.76,-896.0,-896.0,-896.0,10,10,1.0,95.2,94.2,263020,892526,0,0,0,0,,,,,,,,,,,안전,2025.0,122.3,84.7,44.4,CFS,영업이익,dart_OperatingIncomeLoss,41.1,123.4,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,21.7,17.7,22.6,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,2,현금창출보통,0.34,default,0,107.2,106.2,0,8.0,0.123,15.0,11.0,20.0,0.55,5.49,3.21,5631.0,568.0,20.0,PYKRX,True,74.0,35.3,B,OBSERVE
kosdaq,20260602,20260602_2340,003380,하림지주,미분류,10900,36.4,7.5,7.9,-44.4,54.4,-7.4,-19.3,-32.5,-10.6,-17.7,-1.7,0.61,19610,7060,0,0,0,0,872145,1193761,80.6,98.1,148.6,0.73,0,0,0,0,0,-,69.7,64.6,33.2,119.8,1.1,1,15,조정,-1,-1,0,0,3.9,-15.9,1516.74,,2.76,-896.0,-896.0,-896.0,10,10,1.0,84.7,83.7,003380,148364,0,0,0,0,,,,,,,,,,,안전,2025.0,8874.3,7654.8,15.9,CFS,영업이익(손실),dart_OperatingIncomeLoss,11410.7,8787.7,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,2582.5,2198.9,17.4,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,1.29,default,0,99.7,98.7,0,15.0,0.658,23.0,6.0,17.425,0.33,4.62,1.1,32613.0,2360.0,12.0,PYKRX,True,73.4,45.8,B,OBSERVE
kosdaq,20260602,20260602_2340,208140,정다운,미분류,2255,20.3,19.3,4.2,-20.9,2.5,-5.8,-11.2,-17.6,-6.4,-8.6,-13.2,1.66,2850,2200,0,0,0,0,136570,103607,4.0,3.1,2.5,1.32,4,0,0,0,1,거래량동반양봉,68.3,0.1,0.0,-2.0,-0.2,1,8,조정,-1,-1,0,0,3.9,-15.9,1516.74,,2.76,-896.0,-896.0,-896.0,10,10,1.0,80.3,79.3,208140,1047415,0,0,0,0,,,,,,,,,,,안전,2025.0,67.5,147.0,-54.1,CFS,영업이익(손실),dart_OperatingIncomeLoss,123.3,223.9,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,16.3,10.8,51.3,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,5,현금창출양호,1.83,default,-3,102.3,101.3,4,0.0,0.04,20.0,17.0,17.075,0.56,12.12,8.87,3997.0,186.0,15.0,PYKRX,True,73.1,41.0,B,WAIT
kosdaq,20260602,20260602_2340,005860,한일사료,식료품,2730,12.6,5.5,3.5,-48.9,2.2,-13.9,-28.8,-10.9,-18.3,-26.5,-20.0,0.61,5340,2670,0,0,0,0,754730,1116832,13.7,22.1,40.0,0.68,0,0,0,0,0,-,87.6,9.6,0.0,28.9,0.0,1,8,조정,-1,-1,0,0,3.9,-15.9,1516.74,,2.76,-896.0,-896.0,-896.0,10,10,1.0,95.6,94.6,005860,162911,0,0,0,0,,,,,,,,,,,안전,2025.0,58.6,37.0,58.6,CFS,영업이익(손실),dart_OperatingIncomeLoss,157.4,120.4,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,14.8,4.2,250.3,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,2.69,default,0,110.6,109.6,0,10.0,0.24,23.0,11.0,20.0,0.66,16.85,2.75,4159.0,162.0,9.0,PYKRX,True,73.0,44.1,B,OBSERVE
kosdaq,20260602,20260602_2340,035810,이지홀딩스,식료품,4505,29.9,10.8,-1.1,-51.5,27.8,-14.2,-18.1,-44.5,-12.7,-17.6,-7.3,0.91,9290,3525,0,0,0,0,398133,454544,18.1,18.8,23.8,0.88,0,0,0,0,0,-,83.8,11.3,-6.5,6.8,-7.8,1,8,조정,-1,-1,0,0,3.9,-15.9,1516.74,,2.76,-896.0,-896.0,-896.0,10,10,1.0,91.8,90.8,035810,242378,0,0,0,0,,,,,,,,,,,안전,2025.0,1513.5,1234.0,22.7,CFS,영업이익,dart_OperatingIncomeLoss,2364.0,1648.6,I. 영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,341.7,174.1,96.3,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,1.56,default,-1,105.8,104.8,0,10.0,0.202,23.0,11.0,20.0,0.42,10.86,30.21,10821.0,415.0,9.0,PYKRX,True,73.0,44.1,B,OBSERVE
kosdaq,20260602,20260602_2340,048910,대원미디어,도매,5210,11.5,9.3,10.7,-58.9,3.8,-13.9,-33.2,-34.5,-18.4,-26.7,-35.8,0.64,12680,5020,0,0,0,0,71496,96536,3.3,3.9,6.3,0.74,0,0,0,0,0,-,85.7,1.5,-0.3,-0.4,-1.2,1,8,조정,-1,-1,0,0,3.9,-15.9,1516.74,,2.76,-896.0,-896.0,-896.0,10,10,1.0,93.7,92.7,048910,351807,0,0,0,0,,,,,,,,,,,안전,2025.0,99.5,16.2,515.7,CFS,영업이익,dart_OperatingIncomeLoss,73.4,151.8,영업활동으로 인한 순현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,19.5,12.0,62.5,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,0.74,default,0,108.7,107.7,0,10.0,0.19,23.0,11.0,20.0,0.62,11.48,3.17,8448.0,454.0,9.0,PYKRX,True,73.0,44.1,B,OBSERVE
kosdaq,20260602,20260602_2340,263720,디앤씨미디어,출판·SW,9050,16.5,15.8,8.8,-54.8,5.2,-10.0,-26.7,-24.1,-14.5,-20.4,-31.1,2.03,20000,8600,5,1,0,0,41264,28659,5.3,3.9,3.0,1.44,4,0,0,0,1,거래량동반양봉,88.5,1.5,-0.2,-2.3,1.0,1,8,조정,-1,-1,0,0,3.9,-15.9,1516.74,,2.76,-896.0,-896.0,-896.0,10,10,1.0,105.5,104.5,263720,1186404,0,0,0,0,,,,,,,,,,,안전,2025.0,173.4,108.6,59.7,CFS,영업이익(손실),dart_OperatingIncomeLoss,150.5,140.5,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,34.9,22.6,54.5,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,0.87,default,1,121.5,120.5,4,15.0,0.433,23.0,11.0,20.0,1.18,14.1,0.0,7665.0,642.0,0.0,PYKRX,True,73.0,58.1,B,WAIT
kosdaq,20260602,20260602_2340,373160,데이원컴퍼니,교육,3845,32.8,22.0,4.7,-48.7,7.1,-13.5,-27.2,-16.5,-13.7,-18.4,-25.4,1.06,7490,3590,0,0,0,0,24800,35832,1.3,1.0,1.6,0.69,4,0,0,0,1,거래량동반양봉,79.3,-0.3,1.3,-1.2,6.0,1,8,조정,-1,-1,0,0,3.9,-15.9,1516.74,,2.76,-896.0,-896.0,-896.0,10,10,1.0,91.3,90.3,373160,1455492,0,0,0,0,,,,,,,,,,,안전,2025.0,45.7,-2.9,1694.2,CFS,영업이익(손실),dart_OperatingIncomeLoss,82.8,29.9,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,3.9,-12.8,130.2,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,1.81,default,2,108.3,107.3,4,15.0,0.625,23.0,11.0,19.825,1.17,11.08,0.0,3285.0,347.0,0.0,PYKRX,True,72.8,58.0,B,WAIT
kosdaq,20260602,20260602_2340,188040,바이오포트,식료품,4810,32.0,37.6,19.7,-77.6,17.3,-10.4,-25.2,-28.7,-12.2,-17.0,-44.0,6.46,21500,4100,5,1,0,0,99352,38021,12.1,4.6,1.9,2.61,3,0,1,0,0,5일선회복,81.7,2.2,0.1,0.1,0.1,1,15,조정,-1,-1,0,0,3.9,-15.9,1516.74,,2.76,-896.0,-896.0,-896.0,10,10,1.0,104.7,103.7,188040,1157846,0,0,0,0,,,,,,,,,,,안전,2025.0,8.3,52.4,-84.2,CFS,영업이익(손실),dart_OperatingIncomeLoss,47.4,120.7,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,7.7,-0.2,3906.3,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,5,현금창출양호,5.71,default,1,130.7,129.7,4,15.0,1.211,15.0,17.0,20.0,0.55,0.0,0.0,8776.0,0.0,1.0,PYKRX,True,72.0,55.9,B,WAIT
kosdaq,20260602,20260602_2340,208370,셀바스헬스케어,의료·정밀·광학,3270,28.4,8.5,-1.2,-56.3,2.7,-13.8,-26.2,-35.1,-14.0,-21.3,-27.4,1.29,7490,3185,0,0,0,0,180477,160578,6.7,6.2,6.1,1.12,4,0,0,0,1,거래량동반양봉,89.5,4.7,0.0,7.8,0.0,1,8,조정,-1,-1,0,0,3.9,-15.9,1516.74,,2.76,-896.0,-896.0,-896.0,10,10,1.0,101.5,100.5,208370,1047451,0,0,0,0,,,,,,,,,,,안전,2025.0,-1.6,32.7,-104.9,CFS,영업이익(손실),dart_OperatingIncomeLoss,3.0,45.0,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,6.7,3.5,91.5,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,0,회계손실현금유입,,default,-1,120.5,119.5,4,15.0,0.77,10.0,17.0,20.0,1.18,21.66,0.0,2766.0,151.0,6.0,PYKRX,True,72.0,51.9,C,OBSERVE
kosdaq,20260602,20260602_2340,493280,아이엠바이오로직스,지주·전문서비스,28700,33.5,7.4,-0.6,-72.4,4.7,-25.2,-43.6,,-25.1,-43.4,,1.03,104000,27400,0,0,0,0,100683,122447,36.4,32.8,48.3,0.82,0,0,0,0,0,-,84.9,16.8,-1.2,53.8,-7.4,1,8,조정,-1,-1,0,0,3.9,-15.9,1516.74,,2.76,-896.0,-896.0,-896.0,10,10,1.0,92.9,91.9,493280,1859500,0,0,0,0,,,,,,,,,,,안전,2025.0,3.0,140.0,-97.9,OFS,영업이익(손실),dart_OperatingIncomeLoss,3.9,168.8,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,27.3,-18.6,246.7,thstrm_amount,frmtrm_q_amount,OFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,5,현금창출양호,1.3,default,-1,116.9,115.9,0,15.0,0.323,20.0,17.0,20.0,4.97,224.22,0.0,5770.0,128.0,0.0,PYKRX,True,72.0,51.9,B,OBSERVE
kosdaq,20260602,20260602_2340,155650,와이엠씨,미분류,3390,16.7,7.9,-4.5,-33.9,9.0,-21.8,-17.9,-11.9,-18.6,-13.3,-8.6,0.23,5130,3110,0,0,0,0,141812,618037,5.1,5.2,27.2,0.23,0,0,0,0,0,-,77.5,-3.7,0.0,1.2,0.4,1,0,조정,-1,-1,0,0,3.9,-15.9,1516.74,,2.76,-896.0,-896.0,-896.0,10,10,1.0,77.5,76.5,155650,870861,0,0,0,0,,,,,,,,,,,안전,2025.0,45.7,69.0,-33.7,CFS,영업이익(손실),dart_OperatingIncomeLoss,41.6,113.6,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,11.0,0.2,5051.3,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,5,현금창출양호,0.91,default,-3,99.5,98.5,0,0.0,-0.136,20.0,17.0,19.375,0.52,45.2,2.21,6461.0,75.0,15.0,PYKRX,True,71.4,33.7,B,OBSERVE
kosdaq,20260602,20260602_2340,036030,케이티알파,미분류,4510,17.5,16.3,-3.5,-26.1,12.5,-6.8,-12.3,-7.6,-7.6,-8.5,-13.0,1.51,6100,4010,0,0,0,0,69778,62570,4.4,3.2,3.1,1.12,0,0,0,0,0,-,72.6,-2.2,3.2,-4.1,5.1,1,8,조정,-1,-1,0,0,3.9,-15.9,1516.74,,2.76,-896.0,-896.0,-896.0,10,10,1.0,80.6,79.6,036030,260958,0,0,0,0,,,,,,,,,,,안전,2025.0,441.6,246.0,79.6,OFS,영업이익(손실),dart_OperatingIncomeLoss,501.1,787.7,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,135.3,122.4,10.5,thstrm_amount,frmtrm_q_amount,OFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,1.13,default,-3,92.6,91.6,0,15.0,0.323,23.0,6.0,18.15,0.73,5.07,6.21,6183.0,890.0,9.0,PYKRX,True,71.2,46.0,B,OBSERVE
