ticker,name,sector,price,RSI,Stoch_K,BB_pct,drawdown_52w_high_%,distance_to_52w_low_%,return_1w_%,return_1m_%,return_3m_%,vs_SMA20_%,vs_SMA50_%,vs_SMA200_%,volume_vs_avg,52w_high,52w_low,acc_score,acc_signal_vol,acc_signal_return,acc_signal_candle,avg_volume_1w,avg_volume_1m,amt_today_억,amt_avg_1w_억,amt_avg_1m_억,vol_1w_vs_1m_ratio,trend_score,falling_knife,reversal_above_sma5,reversal_rebound_3pct,reversal_vol_up_candle,trend_details,oversold_score,foreign_5d_억,inst_5d_억,foreign_20d_억,inst_20d_억,supply_fetched,supply_score,market_regime,regime_score,regime_kospi_score,regime_fx_score,regime_flow_score,kospi_vs_sma200_%,kospi_return_1m_%,usdkrw,usdkrw_vs_sma20_%,usdkrw_return_1m_%,foreign_kospi_5d_억,foreign_kospi_5d_raw_억,foreign_kospi_5d_adjusted_억,foreign_proxy_success,foreign_proxy_total,foreign_proxy_coverage,stock_score_stage1,composite_score,stock_code,corp_code,danger_count,warning_count,fp_avoided_count,soft_downgraded_count,danger_details,warning_details,fp_avoided_details,soft_downgraded_details,danger_urls,warning_urls,fp_avoided_urls,soft_downgraded_urls,danger_rcept_nos,warning_rcept_nos,risk_level,annual_year,annual_latest_억,annual_prev_억,annual_yoy_%,annual_fs_div,annual_op_account_nm,annual_op_account_id,ocf_latest_억,ocf_prev_억,ocf_account_nm,ocf_account_id,dart_annual_status,dart_annual_message,dart_ocf_status,dart_ocf_message,q_period,q_basis,q_latest_억,q_prev_억,quarterly_yoy_%,q_latest_key,q_prev_key,q_fs_div,q_source_api,q_op_account_nm,q_op_account_id,dart_q_status,dart_q_message,earnings_pattern,fundamental_score,ocf_score,ocf_pattern,ocf_to_op_ratio,ocf_threshold_group,momentum_score,stock_score,final_score,final_score_v3,grade,bucket,entry_score,value_score,value_source,quality_score,turnaround_score,reversal_score,supply_score_v2,oversold_component,main_candidate
007530,와이엠,,2010,30.6,9.1,0.5,-33.9,1.5,-6.5,-22.1,-20.9,-8.1,-12.8,-21.5,0.9,3040,1980,0,False,False,False,18005,26388,0.5,0.4,0.6,0.68,0,False,False,False,False,-,78.5,0.0,0.0,0.3,0.0,True,0,조정,-1,-1,0,0,3.9,-15.9,1518.42,,3.02,-896.0,-896.0,-896.0,10,10,1.0,78.5,77.5,007530,140858,0,0,0,0,,,,,,,,,,,안전,2025.0,39.9,61.1,-34.7,CFS,영업이익,dart_OperatingIncomeLoss,48.5,105.1,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,14.4,9.9,45.1,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,5,현금창출양호,1.22,default,2,105.5,104.5,62.6,B,OBSERVE,33.8,6.0,PYKRX,20.0,17.0,0,0.0,19.625,True
073490,LIG아큐버,,39450,26.6,8.1,11.5,-36.9,121.6,-17.4,-22.6,12.9,-15.7,-14.5,30.2,0.9,62500,17800,0,False,False,False,164894,243479,83.5,69.2,118.0,0.68,0,False,False,False,False,-,76.5,29.3,1.0,84.4,-46.7,True,15,조정,-1,-1,0,0,3.9,-15.9,1518.42,,3.02,-896.0,-896.0,-896.0,10,10,1.0,91.5,90.5,073490,462121,0,0,0,0,,,,,,,,,,,안전,2025.0,-11.2,24.4,-146.0,CFS,영업이익(손실),dart_OperatingIncomeLoss,-85.0,180.3,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-2.8,-47.5,94.2,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,-5,이중적자,,default,-1,105.5,104.5,-999.0,EXCLUDE,EXCLUDE,-999.0,-5.0,PYKRX,-15.0,8.5,0,13.0,19.125,False
151860,KG에코솔루션,,5260,24.1,4.5,2.6,-33.1,3.1,-14.5,-28.3,-19.7,-16.1,-18.6,-13.2,0.88,7860,5100,0,False,False,False,212254,234333,10.3,11.9,15.1,0.91,0,False,False,False,False,-,81.4,-8.4,0.0,-28.2,5.9,True,0,조정,-1,-1,0,0,3.9,-15.9,1518.42,,3.02,-896.0,-896.0,-896.0,10,10,1.0,81.4,80.4,151860,366137,0,1,0,0,,[20250818] 주요사항보고서(자기전환사채만기전취득결정)(자회사의 주요경영사항)               (20250818900250),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250818900250,,,,20250818900250,주의,2025.0,239.4,588.4,-59.3,CFS,영업외손익,dart_NonOperatingProfitLoss,2627.9,3381.7,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,501.7,-121.9,511.5,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업외손익,dart_NonOperatingProfitLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,5,현금창출양호,10.98,default,-1,105.4,104.4,47.0,WATCH,WATCH,17.9,15.0,PYKRX,15.0,17.0,0,-10.0,20.0,False
103230,에스앤더블류,,3185,14.0,27.6,8.7,-47.8,8.0,-8.9,-23.7,-16.4,-12.8,-15.4,-22.1,0.96,6100,2950,0,False,False,False,45220,48482,1.4,1.5,1.8,0.93,0,False,False,False,False,-,78.1,-0.2,0.0,-3.0,-0.0,True,0,조정,-1,-1,0,0,3.9,-15.9,1518.42,,3.02,-896.0,-896.0,-896.0,10,10,1.0,78.1,77.1,103230,137012,0,3,0,0,,[20250807] 최대주주변경               (20250807900606) || [20250807] [기재정정]최대주주변경을수반하는주식양수도계약체결               (20250807900603) || [20250708] 최대주주변경을수반하는주식양수도계약체결               (20250708900264),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250807900606 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250807900603 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250708900264,,,,20250807900606 || 20250807900603 || 20250708900264,주의,2025.0,9.0,34.6,-73.9,OFS,영업이익(손실),dart_OperatingIncomeLoss,28.0,44.6,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,3.1,-0.8,505.5,thstrm_amount,frmtrm_q_amount,OFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,5,현금창출양호,3.11,default,2,105.1,104.1,58.5,WATCH,WATCH,33.8,12.0,PYKRX,20.0,17.0,0,0.0,19.525,False
451760,컨텍,,15080,30.3,10.2,3.7,-42.8,101.1,-23.3,-34.0,-13.8,-22.5,-23.8,9.0,0.75,26350,7500,0,False,False,False,323788,481264,52.5,54.4,98.3,0.67,0,False,False,False,False,-,85.1,3.1,-5.0,-23.1,10.8,True,8,조정,-1,-1,0,0,3.9,-15.9,1518.42,,3.02,-896.0,-896.0,-896.0,10,10,1.0,93.1,92.1,451760,1685251,0,0,0,0,,,,,,,,,,,안전,2025.0,-161.7,-121.9,-32.7,CFS,Ⅴ. 영업이익(손실),dart_OperatingIncomeLoss,-7.8,18.5,Ⅰ. 영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-24.4,-51.7,52.8,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,Ⅴ. 영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,-5,이중적자,,default,-3,105.1,104.1,-999.0,EXCLUDE,EXCLUDE,-999.0,-5.0,PYKRX,-15.0,8.5,0,0.0,20.0,False
036620,감성코퍼레이션,,4640,15.0,7.7,14.5,-39.7,11.1,-9.0,-31.4,-22.9,-14.2,-17.1,-20.3,0.94,7700,4175,0,False,False,False,658226,652395,29.1,31.6,35.3,1.01,0,False,False,False,False,-,80.1,3.7,-9.8,81.6,-94.6,True,8,조정,-1,-1,0,0,3.9,-15.9,1518.42,,3.02,-896.0,-896.0,-896.0,10,10,1.0,88.1,87.1,036620,261009,0,0,0,0,,,,,,,,,,,안전,2025.0,446.3,360.5,23.8,OFS,영업이익(손실),dart_OperatingIncomeLoss,390.0,58.2,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,94.7,68.5,38.3,thstrm_amount,frmtrm_q_amount,OFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,0.87,default,2,105.1,104.1,44.0,B,OBSERVE,20.1,0.0,PYKRX,23.0,11.0,0,-10.0,20.0,True
0001A0,덕양에너젠,,10670,6.6,4.7,12.4,-75.1,3.6,-23.3,-45.3,-50.7,-31.0,-35.8,,0.52,42800,10300,0,False,False,False,252167,627769,29.2,29.7,111.7,0.4,0,False,False,False,False,-,85.0,20.7,-12.6,14.7,-105.9,True,8,조정,-1,-1,0,0,3.9,-15.9,1518.42,,3.02,-896.0,-896.0,-896.0,10,10,1.0,93.0,92.0,0001A0,1516933,0,0,0,0,,,,,,,,,,,안전,2025.0,66.8,60.2,10.9,CFS,영업이익,dart_OperatingIncomeLoss,77.7,85.1,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,13.9,6.4,117.9,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,1.16,default,-3,105.0,104.0,59.0,B,OBSERVE,38.1,0.0,PYKRX,23.0,11.0,0,5.0,20.0,True
394800,쓰리빌리언,,8400,19.8,12.0,12.7,-58.2,52.2,-16.3,-39.0,-41.9,-18.6,-28.1,-27.6,1.69,20100,5520,0,False,False,False,219576,226842,32.5,19.3,23.9,0.97,4,False,False,False,True,거래량동반양봉,87.9,6.8,-0.5,-20.4,-1.9,True,8,조정,-1,-1,0,0,3.9,-15.9,1518.42,,3.02,-896.0,-896.0,-896.0,10,10,1.0,99.9,98.9,394800,1506617,0,2,0,0,,[20260423] 주요사항보고서(전환사채권발행결정) (20260423000749) || [20260423] 주요사항보고서(유상증자결정) (20260423000746),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260423000749 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260423000746,,,,20260423000749 || 20260423000746,주의,2025.0,-58.9,-74.2,20.6,CFS,영업이익(손실),dart_OperatingIncomeLoss,-35.6,-41.0,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-16.6,-19.7,15.5,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,-5,이중적자,,default,0,104.9,103.9,-999.0,EXCLUDE,EXCLUDE,-999.0,-5.0,PYKRX,-12.0,3.0,4,10.0,20.0,False
201490,미투온,,2380,21.4,18.9,10.3,-71.1,inf,-12.5,-26.5,-33.9,-15.6,-20.8,-42.5,0.75,8240,0,0,False,False,False,385911,536083,9.7,9.5,16.1,0.72,0,False,False,False,False,-,81.9,13.4,-0.1,3.7,1.0,True,8,조정,-1,-1,0,0,3.9,-15.9,1518.42,,3.02,-896.0,-896.0,-896.0,10,10,1.0,89.9,88.9,201490,965813,0,4,0,0,,[20260518] 기타경영사항(자율공시)              (자기사채 (제3회 전환사채) 소각 결정의 건) (20260518900462) || [20260518] 전환사채(해외전환사채포함)발행후만기전사채취득               (20260518900441) || [20260429] 주요사항보고서(제3자의전환사채매수선택권행사) (20260429000462),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260518900462 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260518900441 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260429000462,,,,20260518900462 || 20260518900441 || 20260429000462,주의,2025.0,126.1,118.1,6.8,CFS,영업이익(손실),dart_OperatingIncomeLoss,200.5,215.5,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,38.9,33.3,17.0,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,1.59,default,0,104.9,103.9,66.0,WATCH,WATCH,46.6,12.0,PYKRX,23.0,6.0,0,15.0,20.0,False
089980,상아프론테크,,19760,30.7,11.6,11.6,-34.2,34.6,-18.0,-30.5,-11.4,-16.0,-19.0,1.2,1.25,30050,14680,0,False,False,False,97296,109305,26.9,20.3,26.5,0.89,4,False,False,False,True,거래량동반양봉,78.8,12.7,-7.8,35.3,-13.3,True,8,조정,-1,-1,0,0,3.9,-15.9,1518.42,,3.02,-896.0,-896.0,-896.0,10,10,1.0,90.8,89.8,089980,181299,0,3,0,0,,[20260511] 전환사채(해외전환사채포함)발행후만기전사채취득               (20260511900530) || [20260429] [기재정정]주요사항보고서(전환사채권발행결정) (20260429000835) || [20260428] 주요사항보고서(전환사채권발행결정) (20260428000579),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260511900530 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260429000835 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260428000579,,,,20260511900530 || 20260429000835 || 20260428000579,주의,2025.0,67.1,58.5,14.7,CFS,영업이익,dart_OperatingIncomeLoss,80.4,216.3,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,11.7,10.8,7.7,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,1.2,default,-1,104.8,103.8,49.7,WATCH,WATCH,46.1,0.0,PYKRX,20.0,6.0,4,10.0,19.7,False
017510,세명전기,,9080,12.5,3.1,12.7,-49.5,35.7,-21.2,-35.5,-16.4,-27.7,-18.6,-11.4,0.36,17970,6690,0,False,False,False,472846,1385782,33.5,47.2,196.4,0.34,0,False,False,False,False,-,84.7,19.3,-0.2,37.9,1.0,True,8,조정,-1,-1,0,0,3.9,-15.9,1518.42,,3.02,-896.0,-896.0,-896.0,10,10,1.0,92.7,91.7,017510,133751,0,0,0,0,,,,,,,,,,,안전,2025.0,148.2,30.3,389.0,OFS,영업이익(손실),dart_OperatingIncomeLoss,121.7,154.9,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,39.7,29.5,34.4,thstrm_amount,frmtrm_q_amount,OFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,0.82,default,-3,104.7,103.7,62.0,B,OBSERVE,38.1,3.0,PYKRX,23.0,11.0,0,5.0,20.0,True
425420,티에프이,,46400,27.5,13.5,9.9,-40.3,147.6,-23.2,-30.1,8.9,-21.8,-23.5,2.1,1.07,77700,18740,0,False,False,False,151364,179655,85.1,73.2,109.6,0.84,4,False,False,False,True,거래량동반양봉,81.6,31.4,-19.4,-119.3,-109.7,True,8,조정,-1,-1,0,0,3.9,-15.9,1518.42,,3.02,-896.0,-896.0,-896.0,10,10,1.0,93.6,92.6,425420,1035368,0,2,0,0,,[20260402] 주요사항보고서(자기전환사채매도결정) (20260402002934) || [20251110] 전환사채(해외전환사채포함)발행후만기전사채취득              (제1회차) (20251110900145),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260402002934 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251110900145,,,,20260402002934 || 20251110900145,주의,2025.0,190.6,43.9,334.0,CFS,영업이익(손실),dart_OperatingIncomeLoss,128.1,44.6,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,33.3,29.8,12.0,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,2,현금창출보통,0.67,default,-1,104.6,103.6,40.0,WATCH,WATCH,36.2,0.0,PYKRX,15.0,6.0,4,5.0,20.0,False
053050,지에스이,,2030,17.9,10.1,8.8,-53.3,2.3,-7.1,-22.1,-14.7,-10.4,-20.8,-22.1,0.86,4345,1984,0,False,False,False,430777,380390,6.4,9.0,8.8,1.13,0,False,False,False,False,-,82.5,2.1,0.5,-1.2,0.5,True,15,조정,-1,-1,0,0,3.9,-15.9,1518.42,,3.02,-896.0,-896.0,-896.0,10,10,1.0,97.5,96.5,053050,351995,0,0,0,0,,,,,,,,,,,안전,2025.0,73.4,49.1,49.6,OFS,영업이익,dart_OperatingIncomeLoss,120.7,144.6,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,54.4,56.2,-3.2,thstrm_amount,frmtrm_q_amount,OFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,관망,0,5,현금창출양호,1.64,default,2,104.5,103.5,63.0,B,OBSERVE,36.0,12.0,PYKRX,18.0,0.0,0,13.0,20.0,True
058110,멕아이씨에스,,2055,14.6,11.0,-4.5,-48.6,38.3,-16.6,-26.7,24.1,-17.1,-22.9,-2.4,0.55,4000,1486,0,False,False,False,94861,138210,1.6,2.1,3.5,0.69,0,False,False,False,False,-,87.5,0.9,0.5,2.1,0.5,True,15,조정,-1,-1,0,0,3.9,-15.9,1518.42,,3.02,-896.0,-896.0,-896.0,10,10,1.0,102.5,101.5,058110,270113,0,0,0,0,,,,,,,,,,,안전,2025.0,-27.9,-94.9,70.6,CFS,영업이익(손실),dart_OperatingIncomeLoss,-24.6,-34.8,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,3.7,-10.6,134.5,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,-5,이중적자,,default,-3,104.5,103.5,-999.0,EXCLUDE,EXCLUDE,-999.0,7.0,PYKRX,-12.0,5.5,0,15.0,20.0,False
309960,LB인베스트먼트,,4725,19.3,8.0,14.9,-39.0,12.1,-7.4,-21.9,-32.8,-11.2,-13.9,-14.1,1.38,7750,4215,5,True,False,False,404408,156597,10.5,19.9,8.1,2.58,0,False,False,False,False,-,77.5,-7.8,0.0,-12.0,0.0,True,0,조정,-1,-1,0,0,3.9,-15.9,1518.42,,3.02,-896.0,-896.0,-896.0,10,10,1.0,82.5,81.5,309960,231901,0,0,0,0,,,,,,,,,,,안전,2025.0,96.7,108.5,-10.9,CFS,영업이익(손실),dart_OperatingIncomeLoss,56.4,-25.6,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,21.1,10.2,107.2,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,2,현금창출보통,0.58,default,0,104.5,103.5,47.4,B,OBSERVE,15.3,9.0,PYKRX,12.0,17.0,0,-10.0,19.375,True
278280,천보,,44450,25.5,8.3,15.5,-44.9,41.1,-12.2,-33.0,-17.5,-16.3,-20.3,-16.5,1.12,80600,31500,0,False,False,False,79929,92362,45.8,38.0,50.3,0.87,0,False,False,False,False,-,82.4,-21.5,-1.3,15.0,-88.5,True,0,조정,-1,-1,0,0,3.9,-15.9,1518.42,,3.02,-896.0,-896.0,-896.0,10,10,1.0,82.4,81.4,278280,897752,0,1,0,0,,[20260522] 전환사채권발행결정(자회사의 주요경영사항)               (20260522900917),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260522900917,,,,20260522900917,주의,2025.0,-665.4,-49.5,-1243.2,CFS,영업외손익,dart_NonOperatingProfitLoss,80.3,224.9,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-8.0,-10.5,23.9,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업외손익,dart_NonOperatingProfitLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,0,회계손실현금유입,,default,2,104.4,103.4,22.0,WATCH,WATCH,13.9,-5.0,PYKRX,10.0,17.0,0,-10.0,20.0,False
192250,케이사인,,9370,20.6,6.3,3.2,-41.4,10.2,-20.5,-28.2,-4.9,-19.8,-19.4,-15.2,0.34,16000,8500,0,False,False,False,57478,179423,5.8,5.9,23.0,0.32,0,False,False,False,False,-,84.4,1.8,0.0,11.1,-0.3,True,8,조정,-1,-1,0,0,3.9,-15.9,1518.42,,3.02,-896.0,-896.0,-896.0,10,10,1.0,92.4,91.4,192250,1003040,0,0,0,0,,,,,,,,,,,안전,2025.0,29.0,13.1,121.7,CFS,영업이익(손실),dart_OperatingIncomeLoss,32.2,58.2,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,2.4,-9.4,125.6,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,1.11,default,-3,104.4,103.4,74.0,B,OBSERVE,38.1,15.0,PYKRX,23.0,11.0,0,5.0,20.0,True
479960,위너스일렉,,7690,13.9,4.1,6.4,-55.7,2.3,-21.6,-37.0,-25.4,-26.9,-26.5,-30.3,0.21,17370,7520,0,False,False,False,37506,157626,2.6,3.2,20.2,0.24,0,False,False,False,False,-,87.4,0.1,0.0,2.7,0.2,True,8,조정,-1,-1,0,0,3.9,-15.9,1518.42,,3.02,-896.0,-896.0,-896.0,10,10,1.0,95.4,94.4,479960,1137860,0,0,0,0,,,,,,,,,,,안전,2025.0,52.7,29.3,80.2,OFS,영업이익,dart_OperatingIncomeLoss,26.1,48.8,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,6.2,5.9,4.3,thstrm_amount,frmtrm_q_amount,OFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,2,현금창출보통,0.5,default,-3,104.4,103.4,41.0,B,OBSERVE,19.8,3.0,PYKRX,12.0,6.0,0,0.0,20.0,True
403850,더핑크퐁컴퍼니,,12660,31.3,27.6,28.5,-79.4,9.0,-1.9,-30.5,-36.7,-9.9,-19.6,,1.43,61500,11610,5,False,True,False,63088,69565,12.6,7.8,9.7,0.91,10,False,True,True,True,5일선회복/+3%반등/거래량동반양봉,74.4,5.5,-3.0,6.9,-33.6,True,8,조정,-1,-1,0,0,3.9,-15.9,1518.42,,3.02,-896.0,-896.0,-896.0,10,10,1.0,97.4,96.4,403850,1138364,0,0,0,0,,,,,,,,,,,안전,2025.0,193.6,188.1,2.9,CFS,영업이익,dart_OperatingIncomeLoss,209.4,276.0,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,29.4,61.0,-51.9,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,관망,0,5,현금창출양호,1.08,default,2,104.4,103.4,67.6,B,WAIT,62.0,6.0,PYKRX,18.0,0.0,15,10.0,18.6,True
094970,제이엠티,,2870,19.2,6.0,5.7,-32.9,30.8,-15.6,-22.8,0.2,-19.6,-17.1,-1.9,0.77,4275,2195,0,False,False,False,243301,291078,6.6,7.3,10.6,0.84,0,False,False,False,False,-,77.3,2.0,0.4,4.2,-0.7,True,15,조정,-1,-1,0,0,3.9,-15.9,1518.42,,3.02,-896.0,-896.0,-896.0,10,10,1.0,92.3,91.3,094970,533508,0,0,0,0,,,,,,,,,,,안전,2025.0,131.4,52.8,148.7,CFS,영업이익(손실),dart_OperatingIncomeLoss,172.6,-38.6,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,34.3,-14.3,340.1,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,1.31,default,-3,104.3,103.3,81.3,B,OBSERVE,47.5,15.0,PYKRX,23.0,11.0,0,13.0,19.325,True
139670,키네마스터,,1613,31.3,18.1,9.1,-46.9,5.5,-9.0,-25.5,-25.5,-12.4,-16.2,-24.0,1.08,3040,1529,0,False,False,False,47773,38513,0.7,0.8,0.7,1.24,0,False,False,False,False,-,79.3,0.1,0.0,-0.5,0.0,True,8,조정,-1,-1,0,0,3.9,-15.9,1518.42,,3.02,-896.0,-896.0,-896.0,10,10,1.0,87.3,86.3,139670,535375,0,0,0,0,,,,,,,,,,,안전,2025.0,9.3,5.9,56.3,CFS,영업이익(손실),dart_OperatingIncomeLoss,29.3,34.8,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,3.2,2.8,15.1,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,3.15,default,2,104.3,103.3,59.8,B,OBSERVE,34.5,6.0,PYKRX,23.0,6.0,0,5.0,19.825,True
