ticker,name,sector,price,RSI,Stoch_K,BB_pct,drawdown_52w_high_%,distance_to_52w_low_%,return_1w_%,return_1m_%,return_3m_%,vs_SMA20_%,vs_SMA50_%,vs_SMA200_%,volume_vs_avg,52w_high,52w_low,acc_score,acc_signal_vol,acc_signal_return,acc_signal_candle,avg_volume_1w,avg_volume_1m,amt_today_억,amt_avg_1w_억,amt_avg_1m_억,vol_1w_vs_1m_ratio,trend_score,falling_knife,reversal_above_sma5,reversal_rebound_3pct,reversal_vol_up_candle,trend_details,oversold_score,foreign_5d_억,inst_5d_억,foreign_20d_억,inst_20d_억,supply_fetched,supply_score,market_regime,regime_score,regime_kospi_score,regime_fx_score,regime_flow_score,kospi_vs_sma200_%,kospi_return_1m_%,usdkrw,usdkrw_vs_sma20_%,usdkrw_return_1m_%,foreign_kospi_5d_억,foreign_kospi_5d_raw_억,foreign_kospi_5d_adjusted_억,foreign_proxy_success,foreign_proxy_total,foreign_proxy_coverage,stock_score_stage1,composite_score,stock_code,corp_code,danger_count,warning_count,fp_avoided_count,soft_downgraded_count,danger_details,warning_details,fp_avoided_details,soft_downgraded_details,danger_urls,warning_urls,fp_avoided_urls,soft_downgraded_urls,danger_rcept_nos,warning_rcept_nos,risk_level,dart_status,annual_year,annual_latest_억,annual_prev_억,annual_yoy_%,annual_fs_div,annual_op_account_nm,annual_op_account_id,ocf_latest_억,ocf_prev_억,ocf_account_nm,ocf_account_id,dart_annual_status,dart_annual_message,dart_ocf_status,dart_ocf_message,q_period,q_basis,q_latest_억,q_prev_억,quarterly_yoy_%,q_latest_key,q_prev_key,q_fs_div,q_source_api,q_op_account_nm,q_op_account_id,dart_q_status,dart_q_message,earnings_pattern,fundamental_score,ocf_score,ocf_pattern,ocf_to_op_ratio,ocf_threshold_group,momentum_score,stock_score,final_score,final_score_v3,grade,bucket,entry_score,value_score,value_source,quality_score,turnaround_score,reversal_score,supply_score_v2,oversold_component,main_candidate,market
140670,알에스오토메이션,반도체·전자부품,8980,24.5,8.4,13.7,-68.8,3.1,-8.6,-21.8,-41.1,-17.1,-32.9,-43.2,0.38,28800,8710,0,False,False,False,63046,128434,4.5,5.9,15.0,0.49,0,False,False,False,False,-,80.4,4.4,0.1,-24.6,49.2,True,15,약세,-7,-7,0,0,-20.9,-16.6,1512.98,,-0.79,345.0,345.0,345.0,10,10,1.0,95.4,88.4,140670,858124,0,7,0,0,,[20251208] 유상증자또는주식관련사채등의청약결과(자율공시)               (20251208900097) || [20251202] [기재정정]주요사항보고서(유상증자결정) (20251202000060) || [20251202] 유상증자최종발행가액확정               (20251202900112),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251208900097 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251202000060 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251202900112,,,,20251208900097 || 20251202000060 || 20251202900112,주의,SAFE,2025.0,-35.6,-37.1,4.1,CFS,영업이익(손실),dart_OperatingIncomeLoss,19.8,-19.2,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-11.2,-11.1,-1.3,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,관망,0,0,회계손실현금유입,,default,0,95.4,88.4,28.0,WATCH,WATCH,30.4,-5.0,PYKRX,8.0,0.0,0,15.0,20.0,False,kosdaq
458350,에스팀,사업지원,3645,36.6,13.6,16.8,-91.4,4.1,-8.0,-20.0,-57.1,-14.2,-38.3,,2.58,42350,3500,5,True,False,False,78327,57391,5.5,3.1,2.4,1.36,3,False,False,True,False,+3%반등,75.4,1.2,-0.8,4.4,-1.2,True,8,약세,-7,-7,0,0,-20.9,-16.6,1512.98,,-0.79,345.0,345.0,345.0,10,10,1.0,91.4,84.4,458350,1379563,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,24.6,20.1,22.5,CFS,영업이익(손실),dart_OperatingIncomeLoss,16.7,34.2,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-5.7,0.4,-1461.0,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,피크아웃,-15,2,현금창출보통,0.68,default,1,79.4,72.4,27.8,C,OBSERVE,23.2,0.0,PYKRX,10.0,-15.0,4,10.0,18.85,True,kosdaq
101170,우림피티에스,기계·장비,7050,34.5,11.0,22.4,-70.6,45.5,-4.0,-22.8,-42.4,-13.9,-37.9,-39.9,0.66,24000,4845,0,False,False,False,64965,97611,4.6,4.8,8.3,0.67,3,False,False,True,False,+3%반등,70.4,-0.9,-0.0,13.4,-0.8,True,0,약세,-7,-7,0,0,-20.9,-16.6,1512.98,,-0.79,345.0,345.0,345.0,10,10,1.0,73.4,66.4,101170,567222,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,11.9,-16.0,174.3,CFS,영업이익(손실),dart_OperatingIncomeLoss,33.9,182.8,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-3.7,2.0,-283.1,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,피크아웃,-15,5,현금창출양호,2.85,default,2,65.4,58.4,27.6,B,WAIT,23.2,0.0,PYKRX,18.0,-15.0,7,0.0,17.6,True,kosdaq
043370,피에이치에이,자동차·부품,10900,34.8,25.0,18.6,-30.1,5.6,-3.5,-9.3,-10.0,-7.8,-12.1,-9.2,0.95,15600,10320,0,False,False,False,19438,29479,2.9,2.2,3.5,0.66,3,False,False,True,False,+3%반등,53.3,0.8,-2.0,-1.3,5.1,True,3,약세,-7,-7,0,0,-20.9,-16.6,1512.98,,-0.79,345.0,345.0,345.0,10,10,1.0,59.3,52.3,043370,155151,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,484.4,514.8,-5.9,CFS,영업이익,dart_OperatingIncomeLoss,885.6,611.3,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,132.8,170.0,-21.9,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,5,현금창출양호,1.83,default,2,56.3,49.3,27.3,B,WAIT,5.0,15.0,PYKRX,15.0,-10.0,4,-10.0,13.325,True,kosdaq
950250,테라뷰,금융(은행),2390,34.9,15.3,22.7,-88.5,7.4,-4.2,-22.8,-62.5,-13.0,-40.5,,0.4,20800,2225,5,False,False,True,310217,450364,4.4,8.0,12.4,0.69,3,False,False,True,False,+3%반등,68.6,1.4,0.0,0.5,0.0,True,8,약세,-7,-7,0,0,-20.9,-16.6,1512.98,,-0.79,345.0,345.0,345.0,10,10,1.0,84.6,77.6,950250,1957282,0,0,0,0,,,,,,,,,,,안전,SAFE,,,,,,,,,,,,not_found,2024 OFS: 013 조회된 데이타가 없습니다.,not_found,OCF 항목을 찾지 못함,2025 H1,3개월,-0.0,-0.0,-10.1,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,데이터부족,0,0,데이터없음,,default,2,86.6,79.6,27.2,C,OBSERVE,23.5,0.0,PYKRX,-2.0,0.0,7,5.0,17.15,True,kosdaq
195500,마니커에프앤지,식료품,1556,27.5,0.5,20.3,-53.2,0.1,-3.2,-12.9,-40.6,-8.8,-27.7,-40.2,0.11,3325,1555,0,False,False,False,50650,443482,0.5,0.8,9.1,0.11,0,False,False,False,False,-,73.3,0.5,0.0,0.4,-2.0,True,8,약세,-7,-7,0,0,-20.9,-16.6,1512.98,,-0.79,345.0,345.0,345.0,10,10,1.0,81.3,74.3,195500,770312,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,24.9,38.4,-35.3,OFS,영업이익(손실),dart_OperatingIncomeLoss,-49.4,137.7,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,2.4,-1.3,283.4,thstrm_amount,frmtrm_q_amount,OFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,-10,밸류트랩의심,-1.98,default,2,93.3,86.3,26.8,WATCH,WATCH,15.4,12.0,PYKRX,-10.0,8.5,3,5.0,18.325,False,kosdaq
408470,한패스,금융(은행),5560,29.6,15.4,26.5,-88.4,7.3,-2.6,-30.0,-70.7,-16.1,-42.1,,0.32,47750,5180,5,False,False,True,38682,72851,1.3,2.3,4.8,0.53,3,False,False,True,False,+3%반등,78.1,0.3,-0.3,10.5,-11.7,True,8,약세,-7,-7,0,0,-20.9,-16.6,1512.98,,-0.79,345.0,345.0,345.0,10,10,1.0,94.1,87.1,408470,1445024,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,82.3,51.8,58.9,CFS,영업이익,dart_OperatingIncomeLoss,34.0,-54.8,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-7.5,27.2,-127.5,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,피크아웃,-15,2,현금창출보통,0.41,default,2,83.1,76.1,26.5,C,OBSERVE,17.4,5.0,PYKRX,10.0,-15.0,7,0.0,19.525,True,kosdaq
493330,지에프아이,기계·장비,10400,35.5,28.0,24.3,-56.3,6.4,-5.1,-16.3,-26.0,-8.2,-27.7,,0.33,23800,9770,0,False,False,False,7934,13902,0.5,0.8,1.6,0.57,0,False,False,False,False,-,60.7,-0.3,0.0,-6.9,-1.4,True,0,약세,-7,-7,0,0,-20.9,-16.6,1512.98,,-0.79,345.0,345.0,345.0,10,10,1.0,60.7,53.7,493330,1450938,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,67.5,54.9,23.0,CFS,영업이익(손실),dart_OperatingIncomeLoss,32.5,53.5,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,29.0,13.8,110.4,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,2,현금창출보통,0.48,default,0,72.7,65.7,26.2,B,OBSERVE,12.3,-5.0,PYKRX,15.0,11.0,0,-10.0,15.175,True,kosdaq
096240,크레버스,교육,8320,12.6,3.4,9.5,-41.9,0.6,-2.5,-8.6,-19.2,-7.4,-12.7,-26.9,0.87,14310,8270,10,False,True,True,24275,34406,2.5,2.1,3.1,0.71,0,False,False,False,False,-,72.3,1.3,1.0,-1.3,0.8,True,10,약세,-7,-7,0,0,-20.9,-16.6,1512.98,,-0.79,345.0,345.0,345.0,10,10,1.0,92.3,85.3,096240,525882,0,9,0,0,,[20260619] [기재정정]최대주주변경을수반하는주식담보제공계약체결               (20260619900817) || [20260605] [기재정정]최대주주변경을수반하는주식담보제공계약체결               (20260605900739) || [20260529] [기재정정]최대주주변경을수반하는주식담보제공계약체결               (20260529901814),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260619900817 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260605900739 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260529901814,,,,20260619900817 || 20260605900739 || 20260529901814,주의,SAFE,2025.0,22.4,103.2,-78.2,CFS,영업이익,dart_OperatingIncomeLoss,209.0,251.1,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,26.1,28.1,-7.2,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,5,현금창출양호,9.33,default,2,89.3,82.3,26.1,WATCH,WATCH,24.4,3.0,PYKRX,10.0,-10.0,0,15.0,18.075,False,kosdaq
025900,동화기업,목재,5720,29.6,9.5,19.0,-55.9,3.4,-6.5,-24.0,-44.8,-16.0,-33.3,-39.3,1.5,12980,5530,0,False,False,False,98220,91259,7.6,5.7,6.2,1.08,4,False,False,False,True,거래량동반양봉,81.9,-1.5,1.8,-2.8,2.8,True,8,약세,-7,-7,0,0,-20.9,-16.6,1512.98,,-0.79,345.0,345.0,345.0,10,10,1.0,93.9,86.9,025900,173032,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,-137.9,75.4,-283.0,CFS,영업이익(손실),dart_OperatingIncomeLoss,15.4,971.8,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-48.8,-17.9,-173.5,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,0,회계손실현금유입,,default,0,83.9,76.9,26.0,C,OBSERVE,11.0,7.0,PYKRX,5.0,-10.0,4,0.0,20.0,True,kosdaq
083650,비에이치아이,기계·장비,45000,31.0,5.8,13.2,-60.6,30.2,-18.5,-25.7,-49.9,-22.3,-37.2,-33.9,0.65,114200,34550,0,False,False,False,194187,334174,98.8,94.6,207.3,0.58,0,False,False,False,False,-,81.1,16.4,5.9,-238.4,-133.1,True,15,약세,-7,-7,0,0,-20.9,-16.6,1512.98,,-0.79,345.0,345.0,345.0,10,10,1.0,96.1,89.1,083650,409788,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,39.7,-258.7,115.3,CFS,영업외손익,dart_NonOperatingProfitLoss,1123.0,399.6,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-285.2,-10.5,-2613.0,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업외손익,dart_NonOperatingProfitLoss,ok,3개월 기준 YoY 계산 성공,피크아웃,-15,5,현금창출양호,28.29,default,-3,83.1,76.1,26.0,B,OBSERVE,15.5,0.0,PYKRX,13.0,-15.0,0,8.0,20.0,True,kosdaq
169330,엠브레인,엔지니어링,1520,28.0,20.7,16.9,-33.8,3.2,-2.3,-9.0,-24.4,-6.7,-15.6,-21.6,0.43,2295,1473,10,False,True,True,5401,8219,0.1,0.1,0.1,0.66,0,False,False,False,False,-,63.6,-0.0,-0.0,-0.1,-0.0,True,0,약세,-7,-7,0,0,-20.9,-16.6,1512.98,,-0.79,345.0,345.0,345.0,10,10,1.0,73.6,66.6,169330,877174,0,1,0,0,,[20251212] 최대주주변경               (20251212901441),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251212901441,,,,20251212901441,주의,SAFE,2025.0,-12.6,16.8,-175.1,CFS,영업이익(손실),dart_OperatingIncomeLoss,15.3,49.7,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2025 Q3,3개월,-10.1,-11.7,14.3,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,0,회계손실현금유입,,default,0,93.6,86.6,25.9,WATCH,WATCH,21.2,-2.0,PYKRX,10.0,12.0,0,0.0,15.9,False,kosdaq
032940,원익,도매,5310,23.9,5.2,15.6,-70.2,2.1,-7.5,-20.0,-37.8,-20.1,-32.9,-42.2,0.43,17800,5200,0,False,False,False,103779,215881,4.9,5.9,16.2,0.48,0,False,False,False,False,-,78.8,-3.1,0.6,-16.4,0.7,True,8,약세,-7,-7,0,0,-20.9,-16.6,1512.98,,-0.79,345.0,345.0,345.0,10,10,1.0,86.8,79.8,032940,210980,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,89.2,93.2,-4.2,CFS,영업이익(손실),dart_OperatingIncomeLoss,10.9,100.0,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,26.7,26.4,1.2,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,관망,0,-3,현금창출약함,0.12,default,0,83.8,76.8,25.7,C,OBSERVE,-2.9,12.0,PYKRX,4.0,0.0,0,-10.0,19.7,True,kosdaq
437730,삼현,자동차·부품,33800,34.5,32.6,29.8,-56.0,207.3,-3.7,-31.4,-26.0,-15.6,-29.3,-26.2,1.9,76900,11000,5,False,False,True,140397,197844,107.1,47.4,86.7,0.71,7,False,False,True,True,+3%반등/거래량동반양봉,70.8,1.9,38.5,-57.7,118.4,True,15,약세,-7,-7,0,0,-20.9,-16.6,1512.98,,-0.79,345.0,345.0,345.0,10,10,1.0,97.8,90.8,437730,262266,0,2,0,0,,[20251022] [기재정정]주요사항보고서(전환사채권발행결정) (20251022000306) || [20251021] 주요사항보고서(전환사채권발행결정) (20251021000205),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251022000306 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251021000205,,,,20251022000306 || 20251021000205,주의,SAFE,2025.0,8.1,55.2,-85.4,CFS,영업이익(손실),dart_OperatingIncomeLoss,1.0,69.2,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-24.9,19.0,-231.2,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,-3,현금창출약함,0.12,default,3,87.8,80.8,25.7,WATCH,WATCH,39.9,0.0,PYKRX,2.0,-10.0,11,15.0,17.7,False,kosdaq
036830,솔브레인홀딩스,엔지니어링,33750,33.0,16.9,18.1,-58.2,5.5,-5.9,-21.3,-34.5,-14.2,-32.6,-28.3,1.37,80800,32000,0,False,False,False,62502,72328,32.7,21.7,29.1,0.86,0,False,False,False,False,-,74.0,-4.4,1.3,-16.4,-5.6,True,8,약세,-7,-7,0,0,-20.9,-16.6,1512.98,,-0.79,345.0,345.0,345.0,10,10,1.0,82.0,75.0,036830,247975,0,1,0,0,,[20260615] 주요사항보고서(전환사채권발행결정) (20260615000412),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260615000412,,,,20260615000412,주의,SAFE,2025.0,88.6,318.1,-72.1,CFS,영업이익,dart_OperatingIncomeLoss,465.5,851.3,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,14.9,94.4,-84.2,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,5,현금창출양호,5.25,default,0,77.0,70.0,25.5,WATCH,WATCH,6.6,17.0,PYKRX,10.0,-10.0,0,0.0,18.5,False,kosdaq
064480,브리지텍,출판·SW,2740,41.1,36.9,20.1,-65.0,7.5,-3.9,-9.6,-35.0,-6.0,-20.2,-39.5,1.03,7830,2550,0,False,False,False,44072,55120,1.6,1.2,1.6,0.8,3,False,False,True,False,+3%반등,50.3,0.2,-0.0,-0.6,0.0,True,3,약세,-7,-7,0,0,-20.9,-16.6,1512.98,,-0.79,345.0,345.0,345.0,10,10,1.0,56.3,49.3,064480,359076,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,3.1,-32.5,109.5,OFS,영업이익(손실),dart_OperatingIncomeLoss,-39.3,-56.5,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,3.5,-8.8,139.4,thstrm_amount,frmtrm_q_amount,OFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,-10,밸류트랩의심,-12.68,default,2,58.3,51.3,25.1,WATCH,WATCH,16.0,15.0,PYKRX,-7.0,5.5,4,5.0,12.575,False,kosdaq
036810,에프에스티,반도체·전자부품,21250,22.9,7.5,15.3,-58.3,20.9,-8.0,-26.9,-43.6,-21.1,-34.4,-39.0,1.09,51000,17572,0,False,False,False,142380,149409,33.5,31.5,40.4,0.95,0,False,False,False,False,-,82.8,27.3,-11.5,88.6,-51.0,True,8,약세,-7,-7,0,0,-20.9,-16.6,1512.98,,-0.79,345.0,345.0,345.0,10,10,1.0,90.8,83.8,036810,223434,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,-5.5,22.9,-123.9,CFS,영업이익(손실),dart_OperatingIncomeLoss,140.7,-53.9,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,14.2,27.5,-48.4,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,0,회계손실현금유입,,default,2,82.8,75.8,25.0,C,OBSERVE,21.0,-5.0,PYKRX,5.0,-10.0,0,15.0,20.0,True,kosdaq
403870,HPSP,기계·장비,39300,29.7,5.3,16.9,-57.3,61.7,-10.1,-26.0,-5.6,-27.3,-26.0,-5.1,0.38,92000,24300,5,False,True,False,4033767,8352431,1251.7,1770.6,5129.2,0.48,0,False,False,False,False,-,81.2,188.4,-192.3,-967.0,-1325.9,True,8,약세,-7,-7,0,0,-20.9,-16.6,1512.98,,-0.79,345.0,345.0,345.0,10,10,1.0,94.2,87.2,403870,1288827,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,899.0,939.5,-4.3,OFS,영업이익,dart_OperatingIncomeLoss,1002.1,838.3,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,161.4,187.1,-13.7,thstrm_amount,frmtrm_q_amount,OFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,5,현금창출양호,1.11,default,0,89.2,82.2,25.0,B,OBSERVE,11.0,0.0,PYKRX,15.0,-10.0,0,0.0,20.0,True,kosdaq
025550,한국선재,철강·1차금속,2125,33.3,24.7,23.5,-57.9,5.5,-4.7,-17.2,-33.1,-9.6,-30.4,-38.1,0.52,5050,2015,0,False,False,False,86684,155097,1.7,1.9,3.7,0.56,3,False,False,True,False,+3%반등,65.6,0.8,0.0,-4.5,0.0,True,8,약세,-7,-7,0,0,-20.9,-16.6,1512.98,,-0.79,345.0,345.0,345.0,10,10,1.0,76.6,69.6,025550,158015,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,81.7,60.3,35.6,CFS,영업이익(손실),dart_OperatingIncomeLoss,-29.4,-38.5,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,81.6,2.5,3109.7,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,-10,밸류트랩의심,-0.36,default,0,76.6,69.6,24.9,WATCH,WATCH,23.2,6.0,PYKRX,-7.0,5.5,4,10.0,16.4,False,kosdaq
318020,포인트모바일,반도체·전자부품,1939,27.0,18.1,25.7,-66.7,5.0,-4.2,-18.5,-41.8,-10.3,-28.3,-46.8,0.45,5820,1847,0,False,False,False,12099,18219,0.2,0.2,0.4,0.66,0,False,False,False,False,-,71.9,0.0,0.0,0.5,-0.0,True,0,약세,-7,-7,0,0,-20.9,-16.6,1512.98,,-0.79,345.0,345.0,345.0,10,10,1.0,71.9,64.9,318020,962393,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,30.1,-14.1,313.6,CFS,영업이익(손실),dart_OperatingIncomeLoss,-1.7,80.1,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,3.7,-12.8,129.1,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,-10,밸류트랩의심,-0.06,default,2,73.9,66.9,24.5,WATCH,WATCH,9.6,15.0,PYKRX,-7.0,5.5,3,0.0,17.975,False,kosdaq
095270,웨이브일렉트로,의료·정밀·광학,3575,42.9,46.8,34.3,-70.6,11.2,-1.7,-8.8,-35.6,-4.7,-33.3,-33.4,0.24,12150,3215,5,False,False,True,69045,206917,1.8,2.5,8.4,0.33,3,False,False,True,False,+3%반등,41.3,-1.2,-0.0,-14.3,-0.7,True,0,약세,-7,-7,0,0,-20.9,-16.6,1512.98,,-0.79,345.0,345.0,345.0,10,10,1.0,49.3,42.3,095270,526696,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,-16.4,18.5,-188.6,CFS,영업이익(손실),dart_OperatingIncomeLoss,105.7,64.3,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-11.3,-10.0,-13.2,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,0,회계손실현금유입,,default,2,41.3,34.3,24.3,C,OBSERVE,14.1,12.0,PYKRX,5.0,-10.0,7,0.0,10.325,True,kosdaq
