name,market,h,year,n,mean_slots,net,net_lo,net_hi,excess_index,excess_index_lo,excess_index_hi,excess_ew,excess_ew_lo,excess_ew_hi,delta_quiet,delta_quiet_lo,delta_quiet_hi
base_relative60,KOSPI,40,2024,49,19.979591836734695,-0.05298378053239655,-0.11309523350806173,0.024604276759430506,-0.05309643196118798,-0.10332073258386891,0.01811919502050772,-0.04455702091081037,-0.08698193704144148,0.019202776194990966,-0.05097185050000817,-0.1087702937707895,0.027073963853381573
base_relative60,KOSPI,40,2025,49,19.959183673469386,0.046412769599167555,0.007989350050267133,0.08786981084676905,-0.08470358618279819,-0.12098619366533314,-0.04645367855951396,-0.008473170074271532,-0.03495856608496137,0.017555216323204954,0.015662566391233618,-0.015430842467300688,0.05201865595472616
base_relative60,KOSPI,40,2026,27,19.88888888888889,-0.10181315693023699,-0.23156304460840063,0.03341789146076626,-0.2009760798988627,-0.3129283770353675,-0.1188138287701303,-0.09849337351940338,-0.1915620989052586,-0.011326070605983092,-0.07464597873314158,-0.21754671509948875,0.06586407703639868
base_relative60,KOSPI,60,2024,49,19.979591836734695,-0.07547991297220594,-0.1443060401635632,0.009430686102251649,-0.07219575867497653,-0.12272059572726236,-0.002784081134759561,-0.06266195137431274,-0.11142798796476432,0.005958600674739156,-0.06463547799557494,-0.12455893639610678,0.013524415579299252
base_relative60,KOSPI,60,2025,49,19.959183673469386,0.08667470231570847,0.03729847655002252,0.1327260067781857,-0.1170544947552979,-0.15673631019629214,-0.07208329668166649,-0.0011774140868998446,-0.035123997997685695,0.02847253652108872,0.033997119901526957,-0.013757174128138549,0.07885725253157273
base_relative60,KOSPI,60,2026,23,19.91304347826087,-0.11976749806926312,-0.24811006113459375,0.014198210557908732,-0.29959835272227536,-0.4188518361219524,-0.18232627851617628,-0.10620980802381819,-0.17341639977142972,-0.03458353692503896,-0.06737318516704986,-0.1973681121036717,0.06460730279159947
control_amount,KOSDAQ,20,2024,49,19.93877551020408,-0.045773749510989045,-0.0808059108125267,-0.0027685153198694695,-0.033837473387172516,-0.06047422686350681,-0.001611190073232301,-0.025838622383876998,-0.05638161653380287,0.01005619191024214,-0.03705213951567464,-0.07330007537108324,0.0026608025951310272
control_amount,KOSDAQ,20,2025,49,19.959183673469386,0.02442883230456333,-0.021566525347197402,0.07463926951832807,-0.004807198285711688,-0.04191650030023614,0.03468099008285133,0.012099612428578925,-0.027659183748638988,0.05382137338199284,0.014297515707810779,-0.03494681472984398,0.0673913311392774
control_amount,KOSDAQ,20,2026,31,19.870967741935484,-0.024784682973192633,-0.13480068993599947,0.07091789715219243,-0.00789209529866524,-0.05667665703879058,0.033225225817543,-0.005490850800519984,-0.0596022477673209,0.043207854410572205,-0.020633675358619704,-0.10989405556642225,0.056329560148095904
control_amount,KOSDAQ,40,2024,49,19.93877551020408,-0.07102612991048354,-0.13745443126596774,0.004199821833775108,-0.052268796459512254,-0.09743007232947307,-0.009826327168695635,-0.037933138569657125,-0.09573900306463791,0.013666322531248444,-0.052686164511222454,-0.1296732102457919,0.020680038954876273
