cut,key,metric,n,mean,lo,hi,pos
type_noext,buyback_direct,exm20,344,0.00876333124397474,-0.005779858564707193,0.023585927256803255,0.4676056338028169
type_noext,buyback_direct,exm60,320,0.02605964123795169,-0.0007354668799045855,0.05582600541674042,0.4535211267605634
type_noext,buyback_sell,pre20,918,0.07114935163175629,0.05489665745580153,0.08780558221779323,0.5708061002178649
type_noext,buyback_sell,react,918,0.002504138818568841,-0.0011592807660219262,0.00616013318407007,0.46405228758169936
type_noext,buyback_sell,ex5,916,0.008570047478839207,0.0030839664564102447,0.014686788627592087,0.4989106753812636
type_noext,buyback_sell,ex20,904,0.0262186674593334,0.014591370682882961,0.03757846797662514,0.48474945533769065
type_noext,buyback_sell,ex60,880,0.08514536696311625,0.05874185561945258,0.11350759491577901,0.49455337690631807
type_noext,buyback_sell,raw20,904,0.007150057933737798,-0.004877091746979057,0.018683435379565193,0.42810457516339867
type_noext,buyback_sell,exm20,904,-0.0025757010669928415,-0.014041325180707175,0.008896983082953634,0.3779956427015251
type_noext,buyback_sell,exm60,880,0.021268585756349444,-0.006000360395798453,0.049260637610450235,0.4008714596949891
type_noext,buyback_trust,pre20,738,0.010833697215438384,0.0019356271522921293,0.020454921004507444,0.5298102981029811
type_noext,buyback_trust,react,738,0.021301862677587328,0.01755950827661658,0.025564262758236707,0.6598915989159891
type_noext,buyback_trust,ex5,735,0.015618556491729345,0.010805660236194538,0.02027517174538652,0.5799457994579946
type_noext,buyback_trust,ex20,719,0.03365874791878604,0.02502923247970452,0.0423613998503582,0.5813008130081301
type_noext,buyback_trust,ex60,665,0.08116995133571742,0.06253272144888863,0.10108957348517758,0.5582655826558266
type_noext,buyback_trust,raw20,719,0.01053081249258442,0.0010886610586843583,0.02065584890116307,0.481029810298103
type_noext,buyback_trust,exm20,719,0.011018536614353085,0.002442422311371476,0.019992719052061677,0.4796747967479675
type_noext,buyback_trust,exm60,665,0.03140285675274766,0.012888641344869214,0.051762911259510325,0.44986449864498645
type_noext,bw,pre20,71,0.0716564468676646,0.012022923387477553,0.13542403345689624,0.5211267605633803
type_noext,bw,react,71,0.05864575196154836,0.01931778634648202,0.0978774277128782,0.5774647887323944
type_noext,bw,ex5,71,0.013088985400053139,-0.009746383844974652,0.03987052288015003,0.4788732394366197
type_noext,bw,ex20,70,0.0414868242467594,-0.025185412572478662,0.12041224896444683,0.36619718309859156
type_noext,bw,ex60,67,0.07224148602574547,-0.03347499383823213,0.16879637961339217,0.43661971830985913
type_noext,bw,raw20,70,0.00130773533524432,-0.06456956669051758,0.08160489637669392,0.28169014084507044
type_noext,bw,exm20,70,0.01801398529025953,-0.04866625871192984,0.09655898125914843,0.323943661971831
type_noext,bw,exm60,67,0.018468367229168406,-0.08745650851820062,0.11432492005081074,0.352112676056338
type_noext,cb,pre20,924,0.09392927349020079,0.07473201433446014,0.1118467930413133,0.5606060606060606
type_noext,cb,react,924,0.029109853402543948,0.02127277805613358,0.03712997164756464,0.5292207792207793
type_noext,cb,ex5,922,0.011316728277311948,0.0018889099255799636,0.02097177341203207,0.46320346320346323
type_noext,cb,ex20,906,0.011022019014847943,-0.006161328467077263,0.029521181686164712,0.38852813852813856
type_noext,cb,ex60,856,-0.016718971899112825,-0.04913154223813967,0.014947647299432378,0.31601731601731603
type_noext,cb,raw20,906,-0.021792749437452793,-0.0396618468751494,-0.003233911837622477,0.3344155844155844
type_noext,cb,exm20,906,-0.01410245458450489,-0.03088594219762214,0.00425693470894292,0.3268398268398268
type_noext,cb,exm60,856,-0.0704239392905117,-0.10300281902033469,-0.03889755149141124,0.2532467532467532
type_noext,eb,pre20,141,0.04369262446186973,0.008874503767684469,0.08404764199301827,0.5035460992907801
type_noext,eb,react,141,0.01143139238139274,0.0024607322490499666,0.020958634691883235,0.524822695035461
type_noext,eb,ex5,141,0.00485745210086274,-0.009779237558114115,0.018555896491030097,0.524822695035461
type_noext,eb,ex20,140,0.027264470758318053,0.0003046214438158264,0.05403955373105414,0.5035460992907801
type_noext,eb,ex60,138,0.026165934278759795,-0.013269352472974089,0.0694560066284641,0.41843971631205673
type_noext,eb,raw20,140,0.014621798200688227,-0.013062041754678583,0.04198338136270744,0.45390070921985815
type_noext,eb,exm20,140,-0.0013504222565389524,-0.028557908179097043,0.025090200266761807,0.425531914893617
type_noext,eb,exm60,138,-0.0403368652068632,-0.08201722596183175,0.003889089171393704,0.3120567375886525
type_noext,paid_bonus_mix,pre20,25,-0.022880705200091226,-0.13269407174184364,0.14892405918983104,0.16
type_noext,paid_bonus_mix,react,25,-0.08359806915925962,-0.15169219746911028,0.0047463827270101035,0.12
type_noext,paid_bonus_mix,ex5,25,0.019419724783592232,-0.020570495896703192,0.055663244293208985,0.68
type_noext,paid_bonus_mix,ex20,25,0.06902237740537925,-0.027808285226065512,0.1649221113984808,0.6
type_noext,paid_bonus_mix,ex60,24,0.0980556586577347,-0.03513971756364831,0.23591477808403352,0.52
type_noext,paid_bonus_mix,raw20,25,0.018391473562030435,-0.08169948848419567,0.11795702983425688,0.44
type_noext,paid_bonus_mix,exm20,25,0.043801609200357,-0.05098651454176675,0.14032550899122506,0.44
type_noext,paid_bonus_mix,exm60,24,0.05489521575997858,-0.0866704473347966,0.1969288037865601,0.44
type_noext,paid_in,pre20,625,0.11312208802438622,0.09001045648847103,0.13808490347928573,0.608
type_noext,paid_in,react,625,0.015284410190895418,0.0013938010687666196,0.028623077105422987,0.504
type_noext,paid_in,ex5,620,0.019681457495173197,0.0063924473498885494,0.034662776712022364,0.4448
type_noext,paid_in,ex20,612,0.020272122263898205,-0.0015781938971425713,0.04433072276609936,0.416
type_noext,paid_in,ex60,582,-0.0020823785739309793,-0.039910195625513935,0.03512802761349084,0.3392
type_noext,paid_in,raw20,612,-0.007198204348148673,-0.02992875269607147,0.017794369290776914,0.3616
type_noext,paid_in,exm20,612,-0.004586615466159461,-0.026445187693032262,0.019760331830267007,0.3536
type_noext,paid_in,exm60,582,-0.05494515745887871,-0.09249767107604115,-0.01754326609607729,0.2768
type_noext,reduction,pre20,96,-0.024249865123024794,-0.06604392928454965,0.018157222295462013,0.4479166666666667
type_noext,reduction,react,96,-0.05300306058209001,-0.0803086540963064,-0.02483343730404724,0.3333333333333333
type_noext,reduction,ex5,96,0.018210860786343586,-0.0033797479273125295,0.043825040500288535,0.4583333333333333
type_noext,reduction,ex20,96,0.017424659421404278,-0.01905136253798555,0.05673270038724674,0.4583333333333333
type_noext,reduction,ex60,91,0.18835898516344926,0.0555053683056456,0.3569841456921443,0.4791666666666667
type_noext,reduction,raw20,96,-0.023908675033388643,-0.06287577361716182,0.01263510341935931,0.3020833333333333
type_noext,reduction,exm20,96,-0.013448798186097706,-0.04988423697468852,0.02594895883178572,0.375
type_noext,reduction,exm60,91,0.12009783970309854,-0.010019778456389272,0.2899116601672167,0.34375
type_guardfail,bonus,pre20,28,0.058596160054167866,0.0238520157970008,0.09706104466442184,0.59375
type_guardfail,bonus,react,29,0.1002484022056067,0.06312679532025248,0.14545802419435194,0.8125
type_guardfail,bonus,ex5,29,0.012560766532219832,-0.038323020490841506,0.0542863939918225,0.5625
type_guardfail,bonus,ex20,29,0.04295919577310392,-0.039543223166445256,0.1383673341675269,0.4375
type_guardfail,bonus,ex60,27,0.05658212808672595,-0.05029117034904963,0.192545756060389,0.375
type_guardfail,bonus,raw20,29,0.01875439224125601,-0.0683471827033098,0.10965963991749043,0.34375
type_guardfail,bonus,exm20,29,0.020217208804174918,-0.06408170188818574,0.11764313828631145,0.375
type_guardfail,bonus,exm60,27,0.003999553076294298,-0.10614808352431776,0.14385417649673155,0.25
type_guardfail,buyback_direct,pre20,258,0.009819087685504895,-0.0022032506905585772,0.022983435709287882,0.5152671755725191
type_guardfail,buyback_direct,react,258,0.06621291007069564,0.05676563836922382,0.07608322224221524,0.9122137404580153
type_guardfail,buyback_direct,ex5,256,0.03356112243908205,0.025259706630811098,0.043879970568498454,0.6679389312977099
type_guardfail,buyback_direct,ex20,248,0.04650055763854571,0.03504960997204449,0.05847984508012801,0.6564885496183206
type_guardfail,buyback_direct,ex60,208,0.09034046655470836,0.051551181741141205,0.148775311512158,0.5190839694656488
type_guardfail,buyback_direct,raw20,248,0.020554033563850858,0.008626718337372942,0.03192612476496066,0.5190839694656488
type_guardfail,buyback_direct,exm20,248,0.025634909221656746,0.013926194448733869,0.03786848712504636,0.5648854961832062
type_guardfail,buyback_direct,exm60,208,0.04082522525867592,0.0023265532953074893,0.10038296616230126,0.40076335877862596
type_guardfail,buyback_sell,pre20,366,-0.008513171428646469,-0.01584859045300352,0.0005313289088216283,0.41689373297002724
type_guardfail,buyback_sell,react,367,0.0065980937712583065,0.002792001651033135,0.010349228936786555,0.5449591280653951
type_guardfail,buyback_sell,ex5,366,0.005979190083927291,0.00040706960557008136,0.01150872197607278,0.4904632152588556
type_guardfail,buyback_sell,ex20,362,0.02722146569186548,0.006549193452454161,0.05541929999313539,0.5422343324250681
type_guardfail,buyback_sell,ex60,350,0.032043358903281007,0.013670489086511358,0.05272247699023914,0.4904632152588556
type_guardfail,buyback_sell,raw20,362,0.013050062483836698,-0.007830688254637307,0.041615728060080334,0.4114441416893733
type_guardfail,buyback_sell,exm20,362,-0.004242507064910353,-0.02502447486373421,0.023773900220611658,0.34877384196185285
type_guardfail,buyback_sell,exm60,350,-0.038377709312982844,-0.056701715549643136,-0.016884108479755626,0.3106267029972752
type_guardfail,buyback_trust,pre20,716,0.0016369366021633293,-0.004835926188785153,0.008203416458975996,0.47705146036161333
type_guardfail,buyback_trust,react,719,0.037685907879819375,0.03309886921935592,0.042359711433033916,0.7663421418636995
type_guardfail,buyback_trust,ex5,715,0.027725502093363937,0.01859878351696699,0.04288758779835036,0.631432545201669
type_guardfail,buyback_trust,ex20,690,0.05608537537837262,0.04366651348689017,0.07106319551481928,0.6397774687065368
type_guardfail,buyback_trust,ex60,622,0.06903416351080095,0.0558664016963732,0.08369522478614608,0.5660639777468707
type_guardfail,buyback_trust,raw20,690,0.029042612572637096,0.01695126462148456,0.043348050761978625,0.5271210013908206
type_guardfail,buyback_trust,exm20,690,0.034722521522561035,0.022413592761154986,0.04968018548223858,0.5299026425591099
type_guardfail,buyback_trust,exm60,622,0.02054027407360199,0.007128842984065976,0.035409780135842464,0.43532684283727396
type_guardfail,bw,pre20,22,0.03783345987125157,-0.03644286752357268,0.12021132266622239,0.4090909090909091
type_guardfail,bw,react,22,0.01736002805778282,-0.015565772052964425,0.061365094690502,0.36363636363636365
type_guardfail,bw,ex5,22,-0.013366579476874745,-0.05204538310294815,0.02515772052988736,0.36363636363636365
type_guardfail,bw,ex20,22,-0.0031595242549538657,-0.06241331797627028,0.05466548205758547,0.4090909090909091
type_guardfail,bw,ex60,21,-0.049652227675196316,-0.1492768394835391,0.04178220597845837,0.3181818181818182
type_guardfail,bw,raw20,22,-0.04643501504825714,-0.12234081004077436,0.02302918277404104,0.36363636363636365
type_guardfail,bw,exm20,22,-0.02808988703214529,-0.08530758264231939,0.028672170765606762,0.3181818181818182
type_guardfail,bw,exm60,21,-0.10199996476592889,-0.20901445944923194,-0.0070033133751686,0.3181818181818182
type_guardfail,cb,pre20,491,0.08773464930394564,-0.0056683738096360735,0.21676210512187857,0.38336713995943206
type_guardfail,cb,react,491,0.022203050879233733,0.012056193688417587,0.03199647936654767,0.5172413793103449
type_guardfail,cb,ex5,486,0.028348585570494533,0.013045225090226927,0.04544462551793734,0.48884381338742394
type_guardfail,cb,ex20,461,0.06112246824791667,0.029323519475717076,0.09541312878094378,0.4665314401622718
type_guardfail,cb,ex60,424,0.07549763482748453,0.02281064365322713,0.13658053271169482,0.385395537525355
type_guardfail,cb,raw20,461,0.03863710932252267,0.0065816161197098915,0.07399979690092948,0.3671399594320487
type_guardfail,cb,exm20,461,0.035189624186278586,0.0035135904436436713,0.06954470017997388,0.38742393509127787
type_guardfail,cb,exm60,424,0.018402530618677533,-0.033711920000084224,0.07898899599426529,0.3184584178498986
type_guardfail,eb,pre20,64,-0.01060137504524631,-0.02633882424769727,0.006043390853972687,0.453125
type_guardfail,eb,react,64,0.0023056157165189124,-0.004413152392660017,0.009102335156642076,0.5
type_guardfail,eb,ex5,64,0.036890331878168675,0.012164344215555185,0.06481765239181769,0.53125
type_guardfail,eb,ex20,64,0.055288612248207775,0.021676420779113085,0.08997455442388054,0.578125
type_guardfail,eb,ex60,64,0.026085901790062635,-0.01626005137430804,0.07134508781576891,0.484375
type_guardfail,eb,raw20,64,0.038618470753561854,0.0036790991459504036,0.07394545047205325,0.421875
type_guardfail,eb,exm20,64,0.02422796555982829,-0.01022832041865943,0.05925994228863747,0.40625
type_guardfail,eb,exm60,64,-0.04304097126283672,-0.08711254197170455,0.006141112751712324,0.3125
type_guardfail,paid_bonus_mix,pre20,4,,,,0.25
type_guardfail,paid_bonus_mix,react,4,,,,0.0
type_guardfail,paid_bonus_mix,ex5,4,,,,0.5
type_guardfail,paid_bonus_mix,ex20,4,,,,1.0
type_guardfail,paid_bonus_mix,ex60,4,,,,1.0
type_guardfail,paid_bonus_mix,raw20,4,,,,1.0
type_guardfail,paid_bonus_mix,exm20,4,,,,0.75
type_guardfail,paid_bonus_mix,exm60,4,,,,1.0
type_guardfail,paid_in,pre20,489,0.07939062284839205,0.020909380274678264,0.15124602032903786,0.4088291746641075
type_guardfail,paid_in,react,489,0.024157755361270624,0.01115020256811102,0.039168868078262135,0.5124760076775432
type_guardfail,paid_in,ex5,480,0.02194362374715708,0.008818131878654848,0.03737826836781801,0.4798464491362764
type_guardfail,paid_in,ex20,459,0.055318786506571946,0.026007963783475394,0.08953946814971635,0.43570057581573896
type_guardfail,paid_in,ex60,398,0.06692147248298386,0.020684238153384462,0.11729380597341725,0.345489443378119
type_guardfail,paid_in,raw20,459,0.027452801289852263,-0.0006604043540501067,0.06173997026147542,0.29558541266794625
type_guardfail,paid_in,exm20,459,0.031701336289475524,0.0024386479222734893,0.06523967796780059,0.36084452975047987
type_guardfail,paid_in,exm60,398,0.01394629724624437,-0.033385938270878074,0.06410171478259792,0.2744721689059501
type_guardfail,reduction,pre20,119,-0.04306890427417435,-0.10146639407050938,0.04585521766089415,0.31092436974789917
type_guardfail,reduction,react,119,-0.08104766217744629,-0.10704051311452133,-0.05705542322946808,0.29411764705882354
type_guardfail,reduction,ex5,119,0.013357733162831864,-0.0015593834182388118,0.029268726245861323,0.5294117647058824
type_guardfail,reduction,ex20,119,0.038045772020807146,0.0010591544588280397,0.08356524660099032,0.5462184873949579
type_guardfail,reduction,ex60,112,0.17101591523658174,0.05461308880325723,0.2950751258966591,0.5546218487394958
type_guardfail,reduction,raw20,119,0.006902552768501418,-0.028706407399910358,0.04877191885795293,0.2605042016806723
type_guardfail,reduction,exm20,119,0.010878008425065812,-0.027044083737232716,0.05710041756895345,0.4117647058823529
type_guardfail,reduction,exm60,112,0.11426545471402956,-0.0038316313201431458,0.23887032183681103,0.42016806722689076
