universe,base,label,h,regime,n,ic_base,diff,lo,hi,pos
과매도프록시,lv60,+mom12_1,20,조정,56,0.09502359066412858,0.0031642858693310136,-0.023613590971678047,0.04003123608014016,0.39285714285714285
과매도프록시,lv60,+mom12_1,20,반등,48,0.11655914246910352,-0.023507749335272218,-0.04750822261636996,0.0014435455076178406,0.25
과매도프록시,lv60,+mom12_1,20,약세,228,0.11695351358902328,-0.034017747014272924,-0.07138364352188305,-0.007262552610542655,0.34210526315789475
과매도프록시,lv60,+mom21,20,전체,629,0.1348209462635672,-0.03077693628911666,-0.03840705089475836,-0.023975300904358513,0.2527821939586645
과매도프록시,lv60,+mom21,20,강세,297,0.15899264035615587,-0.030687895427035403,-0.03953487942713939,-0.02243822492989513,0.25925925925925924
과매도프록시,lv60,+mom21,20,조정,56,0.09502359066412858,-0.010163104614880446,-0.03144265594167784,0.019669671745548522,0.5
과매도프록시,lv60,+mom21,20,반등,48,0.11655914246910352,-0.03877539436360591,-0.061689522354505,-0.019119280176481707,0.2708333333333333
과매도프록시,lv60,+mom21,20,약세,228,0.11695351358902328,-0.03427208419358981,-0.043382913780682146,-0.025458805846337224,0.17982456140350878
과매도프록시,lv60,+mom63,20,전체,629,0.1348209462635672,-0.01812232351753591,-0.028798704673389654,-0.006268507133569303,0.397456279809221
과매도프록시,lv60,+mom63,20,강세,297,0.15899264035615587,-0.0032078796715396237,-0.01709784915443922,0.010973171057576206,0.48148148148148145
과매도프록시,lv60,+mom63,20,조정,56,0.09502359066412858,-0.007354082446170496,-0.0344172041912902,0.03258047733688027,0.4642857142857143
과매도프록시,lv60,+mom63,20,반등,48,0.11655914246910352,-0.0019204534797296335,-0.026588317839703494,0.018173016973469406,0.3958333333333333
과매도프록시,lv60,+mom63,20,약세,228,0.11695351358902328,-0.043606100202062494,-0.062477528181064126,-0.02624808482021213,0.2719298245614035
과매도프록시,lv60,+ret5,20,전체,629,0.1348209462635672,-0.062295114852802314,-0.07964696516548087,-0.045446696957559936,0.2766295707472178
과매도프록시,lv60,+ret5,20,강세,297,0.15899264035615587,-0.07347177684941263,-0.09042784586916092,-0.05744974605376383,0.2053872053872054
과매도프록시,lv60,+ret5,20,조정,56,0.09502359066412858,-0.01450409842620123,-0.04075475638183504,0.019327463119487846,0.375
과매도프록시,lv60,+ret5,20,반등,48,0.11655914246910352,-0.07490405787469058,-0.12049496757786894,-0.04178091219734415,0.2916666666666667
과매도프록시,lv60,+ret5,20,약세,228,0.11695351358902328,-0.05681967205388021,-0.09333881239214149,-0.03156666444978399,0.34210526315789475
과매도프록시,lv60,+upratio63,20,전체,629,0.1348209462635672,-0.018781491275086604,-0.03200367224919117,-0.005546858480169467,0.3783783783783784
과매도프록시,lv60,+upratio63,20,강세,297,0.15899264035615587,-0.00010983661687700504,-0.015277554545621757,0.016954632762792517,0.4208754208754209
과매도프록시,lv60,+upratio63,20,조정,56,0.09502359066412858,-0.029089311647443803,-0.060613644998476546,0.014185440143876802,0.39285714285714285
과매도프록시,lv60,+upratio63,20,반등,48,0.11655914246910352,0.012982751579390118,-0.018352568885125393,0.03642122489239799,0.5625
과매도프록시,lv60,+upratio63,20,약세,228,0.11695351358902328,-0.047259241931451215,-0.0699759636385389,-0.027444991219834406,0.2807017543859649
과매도프록시,lv60,+on60,20,전체,629,0.1348209462635672,-0.03205995078225431,-0.041958869507084134,-0.023381733512475966,0.2559618441971383
과매도프록시,lv60,+on60,20,강세,297,0.15899264035615587,-0.055323015949051965,-0.06790949843859731,-0.04350285555587823,0.12121212121212122
과매도프록시,lv60,+on60,20,조정,56,0.09502359066412858,-0.03956816911262779,-0.07051469386787902,-0.011595916063590611,0.25
과매도프록시,lv60,+on60,20,반등,48,0.11655914246910352,-0.0053900289701710275,-0.03908201898643471,0.031242256462107012,0.4166666666666667
과매도프록시,lv60,+on60,20,약세,228,0.11695351358902328,-0.005527344053921762,-0.017173870644952346,0.006223209685652444,0.3991228070175439
과매도프록시,lv60,cut:on60,20,전체,629,0.1348209462635672,-0.004390787430340413,-0.008059995087331424,-0.000452151721648749,0.4276629570747218
과매도프록시,lv60,cut:on60,20,강세,297,0.15899264035615587,-0.0032378722112827367,-0.00887200518334616,0.002440833625831069,0.4175084175084175
과매도프록시,lv60,cut:on60,20,조정,56,0.09502359066412858,-0.002659182366381536,-0.009841091784977746,0.0037207142192935186,0.5
과매도프록시,lv60,cut:on60,20,반등,48,0.11655914246910352,-0.010349206262901384,-0.0219460854502888,0.0016821173467985893,0.3541666666666667
과매도프록시,lv60,cut:on60,20,약세,228,0.11695351358902328,-0.005063513744721555,-0.009930906615273278,-0.00016221241835734273,0.43859649122807015
과매도프록시,lv60,+size,20,전체,629,0.1348209462635672,0.008347766954955945,-0.006435895053377493,0.024364041319581024,0.5453100158982512
과매도프록시,lv60,+size,20,강세,297,0.15899264035615587,0.04565592318152202,0.028424527176922277,0.06610665340237026,0.6801346801346801
과매도프록시,lv60,+size,20,조정,56,0.09502359066412858,-0.021499848594342817,-0.07978004785991458,0.024018680403328666,0.5178571428571429
과매도프록시,lv60,+size,20,반등,48,0.11655914246910352,-0.013329028070965329,-0.04867800568379169,0.015447460525639493,0.4583333333333333
과매도프록시,lv60,+size,20,약세,228,0.11695351358902328,-0.0283564864103299,-0.054521484962497216,-0.006951235512445539,0.39473684210526316
과매도프록시,lv60,+amt20,20,전체,629,0.1348209462635672,-0.03827790158857286,-0.048409555098926,-0.028678171944956615,0.27821939586645467
과매도프록시,lv60,+amt20,20,강세,297,0.15899264035615587,-0.0699840313764789,-0.0869737130077443,-0.05741367870596817,0.13468013468013468
과매도프록시,lv60,+amt20,20,조정,56,0.09502359066412858,-0.00961272587689799,-0.028607379604998085,0.021705008067990642,0.35714285714285715
과매도프록시,lv60,+amt20,20,반등,48,0.11655914246910352,-0.028573769358267196,-0.05311817711220385,-0.006958331122457123,0.3125
과매도프록시,lv60,+amt20,20,약세,228,0.11695351358902328,-0.006060040360065698,-0.019443305489874753,0.00643736911592697,0.43859649122807015
과매도프록시,lv60,+max5_21,20,전체,629,0.1348209462635672,-0.00044876902033460223,-0.005094917832355093,0.00497071053811329,0.505564387917329
과매도프록시,lv60,+max5_21,20,강세,297,0.15899264035615587,-0.00172049929425209,-0.008878582140268362,0.00599610900718131,0.494949494949495
과매도프록시,lv60,+max5_21,20,조정,56,0.09502359066412858,-0.008055107944801113,-0.02295817777326646,0.0018141957787891937,0.375
과매도프록시,lv60,+max5_21,20,반등,48,0.11655914246910352,0.004208012624769494,-0.005876158343431343,0.01578007314829302,0.5625
과매도프록시,lv60,+max5_21,20,약세,228,0.11695351358902328,0.0020956755066768975,-0.0036880873141663336,0.008120334147240449,0.5394736842105263
과매도프록시,lv60,+bbw20,20,전체,629,0.1348209462635672,-0.0015828897560276355,-0.006789312842876024,0.0032912544943493076,0.5087440381558028
과매도프록시,lv60,+bbw20,20,강세,297,0.15899264035615587,-0.0015394345101016954,-0.008245246235031199,0.005792623474060419,0.5151515151515151
과매도프록시,lv60,+bbw20,20,조정,56,0.09502359066412858,0.009568319552841561,-0.0034442905976672105,0.026112855823208013,0.6607142857142857
과매도프록시,lv60,+bbw20,20,반등,48,0.11655914246910352,-0.0032941259540782883,-0.021523785042932165,0.012764242615760861,0.5416666666666666
과매도프록시,lv60,+bbw20,20,약세,228,0.11695351358902328,-0.0040181291938795995,-0.010092059766806367,0.0018798833790912984,0.45614035087719296
과매도프록시,lv60,+sma20gap,20,전체,629,0.1348209462635672,-0.014702531846139606,-0.020812509580813418,-0.009184079666732254,0.35930047694753575
과매도프록시,lv60,+sma20gap,20,강세,297,0.15899264035615587,-0.015098035935579736,-0.023532017463609337,-0.007543014236414034,0.39057239057239057
과매도프록시,lv60,+sma20gap,20,조정,56,0.09502359066412858,-0.005896788358035319,-0.022115517670323166,0.01457838154870547,0.5535714285714286
과매도프록시,lv60,+sma20gap,20,반등,48,0.11655914246910352,-0.014386700701456421,-0.028522789733156802,-0.003794541798115721,0.3541666666666667
과매도프록시,lv60,+sma20gap,20,약세,228,0.11695351358902328,-0.016416640686994482,-0.025341061484962173,-0.006287506144839861,0.2719298245614035
과매도프록시,lv60,+rsi14,20,전체,629,0.1348209462635672,-0.03304009702395571,-0.04455668776700186,-0.02097162459718894,0.2845786963434022
과매도프록시,lv60,+rsi14,20,강세,297,0.15899264035615587,-0.054010980361508046,-0.06579052207029741,-0.04066947025049295,0.16835016835016836
과매도프록시,lv60,+rsi14,20,조정,56,0.09502359066412858,-0.028796415568168112,-0.05648297217528648,0.002112972877787255,0.30357142857142855
과매도프록시,lv60,+rsi14,20,반등,48,0.11655914246910352,-0.0258268321051725,-0.046838158852442836,-0.006351671496423716,0.3333333333333333
과매도프록시,lv60,+rsi14,20,약세,228,0.11695351358902328,-0.008283651964186659,-0.032149445619942596,0.012678506875350205,0.42105263157894735
과매도프록시,lv60,+dd52,20,전체,629,0.1348209462635672,-0.002467478482778336,-0.011875064826990116,0.006367879465659919,0.4594594594594595
과매도프록시,lv60,+dd52,20,강세,297,0.15899264035615587,0.005240316399809331,-0.008495192494509696,0.01817453386688184,0.5286195286195287
과매도프록시,lv60,+dd52,20,조정,56,0.09502359066412858,0.022533662424302908,0.0012694514301719508,0.05383610331198156,0.5892857142857143
과매도프록시,lv60,+dd52,20,반등,48,0.11655914246910352,-0.008619405369149772,-0.027904725187445547,0.010867866174899259,0.3958333333333333
과매도프록시,lv60,+dd52,20,약세,228,0.11695351358902328,-0.017353384098476834,-0.033054321132088844,-0.0012956294764329477,0.3508771929824561
과매도프록시,lv60,+ev_buyback60,20,전체,629,0.1348209462635672,-0.0009595639565009131,-0.0029638201583278016,0.000890754838817251,0.4626391096979332
과매도프록시,lv60,+ev_buyback60,20,강세,297,0.15899264035615587,0.0006180513616095524,-0.002309292809455629,0.0034892160496674224,0.5050505050505051
과매도프록시,lv60,+ev_buyback60,20,조정,56,0.09502359066412858,2.9190945210611288e-05,-0.004855108400680578,0.003262301013056296,0.5178571428571429
과매도프록시,lv60,+ev_buyback60,20,반등,48,0.11655914246910352,-0.002558785750346629,-0.007627932759971296,0.0013452498587990518,0.4375
과매도프록시,lv60,+ev_buyback60,20,약세,228,0.11695351358902328,-0.002920789298036261,-0.005952559909000261,-3.549774519478314e-05,0.3991228070175439
과매도프록시,lv60,+ev_dilution60,20,전체,629,0.1348209462635672,0.005051335338759253,0.0016015306969456374,0.008853091415557493,0.5850556438791733
과매도프록시,lv60,+ev_dilution60,20,강세,297,0.15899264035615587,0.003812221705174752,-0.0013699248035704788,0.009624449655558653,0.5488215488215489
과매도프록시,lv60,+ev_dilution60,20,조정,56,0.09502359066412858,0.010007491757611857,-0.0009703799887217659,0.021010812187446604,0.625
과매도프록시,lv60,+ev_dilution60,20,반등,48,0.11655914246910352,-0.00122632965943706,-0.008883340543058397,0.006296020431702133,0.5
과매도프록시,lv60,+ev_dilution60,20,약세,228,0.11695351358902328,0.006769755995041156,0.002787585578146596,0.010372118392423685,0.6403508771929824
과매도프록시,lv60,cut:ev_dilution60,20,전체,629,0.1348209462635672,-0.0013958147156466806,-0.0053505430874567226,0.0032558210953532386,0.47217806041335453
과매도프록시,lv60,cut:ev_dilution60,20,강세,297,0.15899264035615587,-0.0005955552340554565,-0.007610601467183379,0.006061641193143855,0.49158249158249157
과매도프록시,lv60,cut:ev_dilution60,20,조정,56,0.09502359066412858,-0.004825237199760761,-0.01406507427876151,0.0025510948203840457,0.44642857142857145
과매도프록시,lv60,cut:ev_dilution60,20,반등,48,0.11655914246910352,0.0101426907172612,-0.004690416610567356,0.02522873713633867,0.5833333333333334
과매도프록시,lv60,cut:ev_dilution60,20,약세,228,0.11695351358902328,-0.0040251027318825745,-0.008889442176367078,0.0009953591684413008,0.4298245614035088
과매도프록시,lv60,+downvol60,20,전체,629,0.1348209462635672,-0.0004385422447129465,-0.0028037311850119106,0.0022794087348402734,0.48330683624801274
과매도프록시,lv60,+downvol60,20,강세,297,0.15899264035615587,7.625529770536354e-05,-0.0036254431111175447,0.004237866228627674,0.48148148148148145
과매도프록시,lv60,+downvol60,20,조정,56,0.09502359066412858,0.002968982449617556,-0.0009334537519522088,0.005982135029849722,0.625
과매도프록시,lv60,+downvol60,20,반등,48,0.11655914246910352,-0.005189266748694036,-0.011397314834017675,-0.00045470347183748384,0.375
과매도프록시,lv60,+downvol60,20,약세,228,0.11695351358902328,-0.000945917142913184,-0.004766580676863353,0.0025763576015991607,0.47368421052631576
과매도프록시,lv60,+hl_range20,20,전체,629,0.1348209462635672,0.018263426167435825,0.01441663806832879,0.022791732207276323,0.7631160572337043
과매도프록시,lv60,+hl_range20,20,강세,297,0.15899264035615587,0.022488813169434973,0.016493339559092705,0.028127458404564678,0.8047138047138047
과매도프록시,lv60,+hl_range20,20,조정,56,0.09502359066412858,0.016146513768302225,0.00351750446217209,0.024748463049194865,0.7857142857142857
과매도프록시,lv60,+hl_range20,20,반등,48,0.11655914246910352,0.012041934633866574,0.0025799605986830607,0.022954251655792894,0.7083333333333334
과매도프록시,lv60,+hl_range20,20,약세,228,0.11695351358902328,0.014589034712914147,0.008238704094292428,0.020757727709080145,0.7149122807017544
과매도프록시,lv60,+volvol20,20,전체,629,0.1348209462635672,0.0011826954803428396,-0.01110561804254044,0.014627964292485703,0.5230524642289348
과매도프록시,lv60,+volvol20,20,강세,297,0.15899264035615587,0.01893988804516503,0.006020398827764837,0.0337093822588625,0.5993265993265994
과매도프록시,lv60,+volvol20,20,조정,56,0.09502359066412858,-0.003311515418411289,-0.04013454417444395,0.03856213479078278,0.48214285714285715
과매도프록시,lv60,+volvol20,20,반등,48,0.11655914246910352,-0.025499356812855766,-0.060078831397769955,-0.002636326265521142,0.375
과매도프록시,lv60,+volvol20,20,약세,228,0.11695351358902328,-0.015227268867676568,-0.04009836431667868,0.004551529996182198,0.4649122807017544
과매도프록시,lv60,+gapfreq60,20,전체,629,0.1348209462635672,-0.008715746772102276,-0.015295178917772732,-0.002561603258551037,0.48330683624801274
과매도프록시,lv60,+gapfreq60,20,강세,297,0.15899264035615587,-0.01720124518128021,-0.02796042998862121,-0.0069771120845966645,0.4074074074074074
과매도프록시,lv60,+gapfreq60,20,조정,56,0.09502359066412858,-0.012673749805810259,-0.023085519731119126,-0.0011136962247059543,0.35714285714285715
과매도프록시,lv60,+gapfreq60,20,반등,48,0.11655914246910352,0.006363163099777631,-0.008613642864107006,0.02008111042307017,0.6041666666666666
과매도프록시,lv60,+gapfreq60,20,약세,228,0.11695351358902328,0.00013536517335061102,-0.009440414295148298,0.009862346888338496,0.5877192982456141
과매도프록시,lv60,+amihud20,20,전체,629,0.1348209462635672,-0.07357182705874493,-0.08772217307862773,-0.05961149450079165,0.18441971383147854
과매도프록시,lv60,+amihud20,20,강세,297,0.15899264035615587,-0.11990263060820751,-0.14264742891552676,-0.10265090891070767,0.06397306397306397
과매도프록시,lv60,+amihud20,20,조정,56,0.09502359066412858,-0.03245778295853079,-0.05872436227483447,0.007581704295950166,0.3392857142857143
과매도프록시,lv60,+amihud20,20,반등,48,0.11655914246910352,-0.05411667499333193,-0.08507822513619964,-0.024537484151131987,0.125
과매도프록시,lv60,+amihud20,20,약세,228,0.11695351358902328,-0.02741386703489158,-0.04464058568513662,-0.009711094426132107,0.3157894736842105
