variant,kind,h,n,ic_var,ic_base,diff,lo,hi,pos
-fl_foreign5n,add,10,94,0.11305730737095483,0.1267398403803484,-0.013682533009393582,-0.03173242431869836,0.0044210371877340835,0.22340425531914893
-fl_foreign5n,add,20,84,0.1387542145481554,0.1527018493410385,-0.013947634792883126,-0.03254357459666542,0.0020210656887211026,0.20238095238095238
+fl_foreign20n,add,5,99,0.06861858037381312,0.10099050978194515,-0.03237192940813203,-0.052752650627293125,-0.017690526090061973,0.13131313131313133
+fl_foreign20n,add,10,94,0.08556963118462221,0.1267398403803484,-0.041170209195726205,-0.0670259364757903,-0.021664477290293048,0.10638297872340426
+fl_foreign20n,add,20,84,0.11272176984599837,0.1527018493410385,-0.03998007949504015,-0.06922934685486466,-0.01060483444721766,0.10714285714285714
-fl_foreign20n,add,5,99,0.09237672804594242,0.10099050978194515,-0.008613781736002713,-0.025573295257533747,0.005772278498342278,0.30303030303030304
-fl_foreign20n,add,10,94,0.11823434330132934,0.1267398403803484,-0.00850549707901908,-0.025547465672025645,0.009801092827824077,0.2765957446808511
-fl_foreign20n,add,20,84,0.1443922094203785,0.1527018493410385,-0.008309639920660031,-0.02735589833405775,0.005329851682621896,0.27380952380952384
+fl_inst5n,add,5,99,0.07366119918059681,0.10099050978194515,-0.027329310601348335,-0.044841988835220156,-0.015015045106968836,0.15151515151515152
+fl_inst5n,add,10,94,0.10033540812786151,0.1267398403803484,-0.02640443225248692,-0.04653493166663042,-0.010329481228128816,0.1702127659574468
+fl_inst5n,add,20,84,0.12451592196176543,0.1527018493410385,-0.028185927379273078,-0.04390868787656562,-0.013374037360189783,0.07142857142857142
-fl_inst5n,add,5,99,0.0886857756432372,0.10099050978194515,-0.012304734138707961,-0.02376915006856039,0.0002995489987733536,0.16161616161616163
-fl_inst5n,add,10,94,0.10366943744092384,0.1267398403803484,-0.023070402939424584,-0.03989225218690227,-0.002367727451370384,0.18085106382978725
-fl_inst5n,add,20,84,0.1349160462558902,0.1527018493410385,-0.017785803085148294,-0.033467123025021486,-0.006215523342580495,0.17857142857142858
+fl_inst20n,add,5,99,0.07774524962113005,0.10099050978194515,-0.023245260160815108,-0.04099174985713821,-0.010899774367559692,0.21212121212121213
+fl_inst20n,add,10,94,0.09957328500722912,0.1267398403803484,-0.02716655537311929,-0.04432270122084512,-0.014263596013951002,0.14893617021276595
+fl_inst20n,add,20,84,0.12429940815449735,0.1527018493410385,-0.028402441186541186,-0.041262112379881026,-0.01556377313775526,0.023809523809523808
-fl_inst20n,add,5,99,0.0843668447002625,0.10099050978194515,-0.016623665081682667,-0.03286568748467831,0.0019425353916570232,0.16161616161616163
