combo,k,train_ic20,test_ic20,test_lo20,test_n20,test_regmin20,test_reg20,test_top50_ex20,train_ic60,test_ic60,test_lo60,test_n60,test_regmin60,test_reg60
hl_range20+max5_21+dlow252,3,0.1667138641351536,0.1244817503661789,0.0868250882699188,267,0.0463697824935684,+0.10/+0.05/+nan/+0.22,0.0283388801341899,0.196638904483459,0.1382888986555242,0.0950771247524304,227,0.1071780772788582,+0.11/+0.18/+nan/+0.31
hl_range20+max5_21+beta60,3,0.1821469141150068,0.1038665889147715,0.0572694647175473,267,0.0129690674502088,+0.09/+0.01/+nan/+0.19,0.0254258480161826,0.2190084901425746,0.1319726836052674,0.0792172792958833,227,0.0950542449225683,+0.10/+0.17/+nan/+0.35
hl_range20+downvol60+bbw20,3,0.1758530286957526,0.1486935645102642,0.105592623278904,267,0.0856181099524321,+0.13/+0.09/+nan/+0.22,0.032957435314932,0.2214833254719198,0.2027500805522743,0.1618087886533113,227,0.16938245162799,+0.17/+0.25/+nan/+0.38
hl_range20+downvol60+volvol20,3,0.1867093496014527,0.1711570119893303,0.1331902326544276,267,0.1116954493671342,+0.16/+0.11/+nan/+0.22,0.0327713908975994,0.23033131554838,0.238284724101865,0.2022779312904652,227,0.2074917886529581,+0.21/+0.29/+nan/+0.39
hl_range20+downvol60+skew60,3,0.1869733877842853,0.1562502019883746,0.1186654283370914,267,0.0932848494964866,+0.15/+0.09/+nan/+0.21,0.0317392143103297,0.2339818231358396,0.2179957921483693,0.1804442995594121,227,0.1863807788547578,+0.19/+0.26/+nan/+0.38
hl_range20+downvol60+size,3,0.1821577972993354,0.1804621767993941,0.1382687581510071,267,0.1105486966315002,+0.18/+0.11/+nan/+0.21,0.0384478818185965,0.2340616837194402,0.2704891391035611,0.235657658338082,227,0.2389164958372356,+0.24/+0.33/+nan/+0.42
hl_range20+downvol60+dlow252,3,0.1681886818091525,0.127752924637054,0.0854242927788011,267,0.0441623103565071,+0.11/+0.04/+nan/+0.22,0.0274355493165308,0.2047934488582331,0.1526977514324032,0.10540666608025,227,0.1197189047582072,+0.12/+0.19/+nan/+0.34
hl_range20+downvol60+beta60,3,0.1718289982715166,0.102799251619704,0.0525219600965181,267,0.0075167742150165,+0.09/+0.01/+nan/+0.19,0.02563639964729,0.2142019680296318,0.1397346290765507,0.0873170597056313,227,0.1025607856780251,+0.10/+0.18/+nan/+0.36
hl_range20+bbw20+volvol20,3,0.1749592650067265,0.1611593945114515,0.1267732774162533,267,0.1160981288181564,+0.15/+0.12/+nan/+0.21,0.0377539005634722,0.2172438765614111,0.2156670162687316,0.1865138689394462,227,0.1862763121556695,+0.19/+0.27/+nan/+0.36
hl_range20+bbw20+skew60,3,0.1749163836169615,0.1465934254846901,0.1114948399899667,267,0.0994755023164621,+0.14/+0.10/+nan/+0.20,0.0338001099813606,0.2203118177185633,0.1981306032370689,0.1650281903705558,227,0.1674910047506248,+0.17/+0.25/+nan/+0.35
hl_range20+bbw20+size,3,0.1792188892773262,0.1718535447373329,0.1353838977070221,267,0.1175260060343767,+0.17/+0.12/+nan/+0.20,0.0450794074686168,0.2311642092228947,0.2513327381549551,0.2243480878499869,227,0.2225838151131378,+0.22/+0.31/+nan/+0.38
hl_range20+bbw20+dlow252,3,0.1614069167013243,0.1275929103087515,0.0878624946526189,267,0.0584513049442823,+0.10/+0.06/+nan/+0.23,0.0280382005956471,0.1977794209400062,0.1444936229002497,0.1009166107822024,227,0.1106817655622683,+0.11/+0.19/+nan/+0.33
hl_range20+bbw20+beta60,3,0.1739888691476639,0.1038055951809809,0.0560010079522338,267,0.0244094943876057,+0.08/+0.02/+nan/+0.20,0.0289885371347914,0.2175400511228143,0.1376087000635945,0.0874385808893555,227,0.0985747153278485,+0.10/+0.18/+nan/+0.36
hl_range20+volvol20+skew60,3,0.1737407366084828,0.1574003490044967,0.1302406552603781,267,0.1180877719511307,+0.16/+0.12/+nan/+0.18,0.0375214654061177,0.2137620203092993,0.2183987655188302,0.193536614342712,227,0.1933513720332265,+0.19/+0.27/+nan/+0.33
hl_range20+volvol20+size,3,0.1679225475924501,0.1736397416553756,0.1427048244597112,267,0.1293730549279362,+0.18/+0.13/+nan/+0.17,0.0527621577872112,0.2117604963614336,0.2550510186885416,0.2348304339936875,227,0.2348498599874255,+0.23/+0.31/+nan/+0.33
hl_range20+volvol20+dlow252,3,0.1696324687030013,0.1486007437233051,0.1151498327475178,267,0.0830097934442195,+0.13/+0.08/+nan/+0.23,0.028469195387133,0.2020063393203928,0.1767401322606528,0.1407517244802633,227,0.1475844028953035,+0.15/+0.22/+nan/+0.33
hl_range20+volvol20+beta60,3,0.1830170447883043,0.1259759224518575,0.0825983581330318,267,0.0489272550073601,+0.11/+0.05/+nan/+0.20,0.0305973653427617,0.223421683730765,0.1726988568479663,0.1275644020333279,227,0.1361581545228362,+0.14/+0.22/+nan/+0.37
hl_range20+skew60+size,3,0.174952758403905,0.1669718626496554,0.1340653525240496,267,0.1179000285733576,+0.18/+0.12/+nan/+0.16,0.0415791477686135,0.2246420525037407,0.2514651368030844,0.2317341757649046,227,0.227921586776225,+0.23/+0.31/+nan/+0.34
hl_range20+skew60+dlow252,3,0.1617795408726988,0.1261395656867646,0.0936231913985351,267,0.0589574815486898,+0.11/+0.06/+nan/+0.20,0.0291725910295321,0.1958356806381629,0.1478729997403391,0.109006007148282,227,0.1180712695806275,+0.12/+0.19/+nan/+0.31
hl_range20+skew60+beta60,3,0.1798674579108853,0.1017657409186398,0.05760807922459,267,0.0208753132375638,+0.09/+0.02/+nan/+0.18,0.0285883284320701,0.2227936090933548,0.1411338778283478,0.0944087605824089,227,0.1046094704788164,+0.10/+0.18/+nan/+0.35
hl_range20+size+dlow252,3,0.1732287665061014,0.164209873039234,0.1271407625955244,267,0.0856860489939928,+0.16/+0.09/+nan/+0.22,0.0346659231203111,0.2157861954633096,0.2146764111593519,0.1801156074029141,227,0.184085889075918,+0.18/+0.27/+nan/+0.36
hl_range20+size+beta60,3,0.1773893929474603,0.1316331253159702,0.0863019561552533,267,0.0428434370956829,+0.13/+0.04/+nan/+0.18,0.038451103933224,0.2265908370827533,0.2014959046972408,0.1594990054942024,227,0.16450826250158,+0.16/+0.26/+nan/+0.39
hl_range20+dlow252+beta60,3,0.1638976671295661,0.0752433293943233,0.0247351656339849,267,-0.0284257636513095,+0.05/-0.03/+nan/+0.20,0.0255582285340234,0.1972845651169006,0.0753208318159435,0.0195090785062918,227,0.037725099853772,+0.04/+0.11/+nan/+0.30
lv60+to20+lv20,3,0.1922543010287879,0.1555999097365303,0.1120500946272194,267,0.0771825572187339,+0.14/+0.08/+nan/+0.23,0.0305229728187536,0.2357506248888822,0.2070518666193632,0.1650857019158106,227,0.1741332724035108,+0.17/+0.25/+nan/+0.38
lv60+to20+max5_21,3,0.191583308023158,0.152562618153646,0.1105026302308169,267,0.0794254522199904,+0.14/+0.08/+nan/+0.22,0.0302500640597053,0.2325044629144563,0.2047129482963992,0.1640263087130047,227,0.1716156174491299,+0.17/+0.25/+nan/+0.38
lv60+to20+downvol60,3,0.183741749197958,0.1525300963046301,0.1086222438877284,267,0.077027545073346,+0.14/+0.08/+nan/+0.22,0.0280788364878479,0.2301818280948335,0.2167706221522724,0.172482039250287,227,0.1832206238631783,+0.18/+0.26/+nan/+0.39
lv60+to20+bbw20,3,0.1857931474426518,0.1535607545044796,0.1113552944947809,267,0.090412312971713,+0.14/+0.09/+nan/+0.22,0.0345865942516353,0.2331565073910287,0.2117505812919877,0.1720332794193109,227,0.1779017942184048,+0.18/+0.26/+nan/+0.38
lv60+to20+volvol20,3,0.1883049500295442,0.1675913833478134,0.1312470613566371,267,0.1115896845520338,+0.16/+0.11/+nan/+0.21,0.0340246044611402,0.2317951949209823,0.2355117375067559,0.2037203262396598,227,0.205832615433129,+0.21/+0.29/+nan/+0.38
lv60+to20+skew60,3,0.1837096776023845,0.1481420738275915,0.112333439601286,267,0.0886446497591975,+0.14/+0.09/+nan/+0.19,0.0322042566647714,0.2283607405889239,0.2103905654756169,0.1758647444586595,227,0.1805456754609454,+0.18/+0.26/+nan/+0.36
lv60+to20+size,3,0.1853925435240981,0.1765299543047412,0.1367395487814796,267,0.1113533942684396,+0.18/+0.11/+nan/+0.20,0.0373604973142749,0.2372656482727913,0.2662487254821796,0.2360927435530994,227,0.2373209889877993,+0.24/+0.33/+nan/+0.39
lv60+to20+dlow252,3,0.1760713841085174,0.132941127023384,0.0917488128920196,267,0.0497017794204164,+0.11/+0.05/+nan/+0.23,0.031902679840776,0.2130484762891299,0.1635866681368523,0.116728841912096,227,0.1296940304870149,+0.13/+0.20/+nan/+0.35
lv60+to20+beta60,3,0.1840505632747683,0.1100303220640549,0.0572230504138201,267,0.0146658524891314,+0.09/+0.01/+nan/+0.20,0.0275108572774554,0.2285535312515049,0.1550715312671684,0.1014394930728472,227,0.1165008091372147,+0.12/+0.20/+nan/+0.37
lv60+lv20+max5_21,3,0.1818398011085086,0.1366353333878001,0.0967395196164347,267,0.0623841537898817,+0.13/+0.06/+nan/+0.20,0.0267490875392746,0.2178475009715297,0.1747442103670513,0.1357633694724534,227,0.1458954600879633,+0.15/+0.21/+nan/+0.33
lv60+lv20+downvol60,3,0.1777434633118228,0.1403033116460698,0.0973137097910512,267,0.062652018757756,+0.13/+0.06/+nan/+0.21,0.0261290651799139,0.2194161169803114,0.1895364038575456,0.1467097366600288,227,0.1599120164847697,+0.16/+0.22/+nan/+0.36
lv60+lv20+bbw20,3,0.1766390517026844,0.1398775219729922,0.0979603395265953,267,0.0736821914871051,+0.13/+0.07/+nan/+0.21,0.0294534445611202,0.218960137403454,0.182363612426868,0.1426296881272495,227,0.1517300653135587,+0.15/+0.22/+nan/+0.35
lv60+lv20+volvol20,3,0.1870952656924393,0.1577034733689341,0.1203735994537724,267,0.0937250347197517,+0.15/+0.09/+nan/+0.21,0.0304553988807156,0.2273495238665982,0.2125659923289417,0.177957576957623,227,0.1851247553104244,+0.19/+0.26/+nan/+0.35
lv60+lv20+skew60,3,0.1799423385081403,0.1376755226407114,0.1020859105173596,267,0.0739586668822904,+0.13/+0.07/+nan/+0.18,0.0306973388223248,0.2209106576890597,0.1862763959567675,0.1519440590521911,227,0.1590556793649234,+0.16/+0.22/+nan/+0.33
lv60+lv20+size,3,0.1898622147350265,0.1728260257512547,0.1310240296659126,267,0.096662579799124,+0.18/+0.10/+nan/+0.20,0.0365497624624128,0.239431589752567,0.2509654119497617,0.2176617687447374,227,0.222730512319021,+0.22/+0.30/+nan/+0.38
lv60+lv20+dlow252,3,0.1693043420273694,0.1187376307749687,0.076585327599499,267,0.0337619975171441,+0.10/+0.03/+nan/+0.21,0.026576111546226,0.2021831003893346,0.1349754941398911,0.0901093757990559,227,0.1054458276258396,+0.11/+0.16/+nan/+0.31
lv60+lv20+beta60,3,0.1797789176390071,0.096459965978413,0.0463220868824129,267,-0.000738507809843,+0.08/-0.00/+nan/+0.19,0.0232081373573635,0.218913476109081,0.1250141093002193,0.0720032981935582,227,0.0908706024655562,+0.09/+0.15/+nan/+0.33
lv60+max5_21+downvol60,3,0.179822800650388,0.1387813088474679,0.0963570657475744,267,0.0651357645703162,+0.13/+0.07/+nan/+0.20,0.0253488417936751,0.2194030723848203,0.1897619545588151,0.1478992725812306,227,0.1593440274409327,+0.16/+0.23/+nan/+0.36
lv60+max5_21+bbw20,3,0.1769444825379002,0.137528104522544,0.0967653898080058,267,0.0763654953443268,+0.12/+0.08/+nan/+0.20,0.030663864101513,0.2169476102065461,0.1808812126080523,0.141279890006589,227,0.1494241701053963,+0.15/+0.22/+nan/+0.35
lv60+max5_21+volvol20,3,0.1835912451684776,0.1525056105064617,0.1173465740621517,267,0.0957472357847075,+0.15/+0.10/+nan/+0.19,0.030612328127872,0.220507903690936,0.2080074710799211,0.1749642030644717,227,0.1808978333580224,+0.18/+0.25/+nan/+0.34
lv60+max5_21+skew60,3,0.17587975181351673,0.13082322630651308,0.09780601275036402,267,0.07427820145110703,+0.13/+0.07/+nan/+0.17,0.03136335171230434,0.213080401649547,0.18034743097979644,0.1472062253426731,227,0.15377540138604678,+0.15/+0.22/+nan/+0.32
lv60+max5_21+size,3,0.1882284197807628,0.16897205408379767,0.1287223739606835,267,0.09897956564606179,+0.17/+0.10/+nan/+0.19,0.03750492509673818,0.2350633760158657,0.24782782096658917,0.21686030834042283,227,0.22011589760901532,+0.22/+0.30/+nan/+0.38
lv60+max5_21+dlow252,3,0.16764668935186475,0.11453805684193326,0.07447786700601988,267,0.034534173171462915,+0.10/+0.03/+nan/+0.20,0.02655009148581908,0.1970851079043053,0.13147951215619239,0.08757342976149146,227,0.10192442283376581,+0.10/+0.16/+nan/+0.30
lv60+max5_21+beta60,3,0.1801906572167796,0.09215421027325192,0.04352834599266234,267,-0.001119110395921393,+0.08/-0.00/+nan/+0.18,0.02335349379911766,0.21649765716254538,0.12131943022665075,0.06955156276228919,227,0.08663640669510289,+0.09/+0.15/+nan/+0.33
lv60+downvol60+bbw20,3,0.17039970650854014,0.13664388521629098,0.09378685401347735,267,0.07295482906084592,+0.12/+0.07/+nan/+0.20,0.0286049363950792,0.2152933941437206,0.19225454769758923,0.1520445015367947,227,0.1619166500943674,+0.16/+0.23/+nan/+0.36
lv60+downvol60+volvol20,3,0.18424607668203227,0.1596230746032298,0.12129436434296997,267,0.09803492036083154,+0.15/+0.10/+nan/+0.20,0.030478810358412448,0.22844061559683893,0.23046488994380843,0.19285174420360357,227,0.20162898158814885,+0.20/+0.27/+nan/+0.38
lv60+downvol60+skew60,3,0.1754030918446245,0.1373258369668826,0.09842691652904295,267,0.07442416245799918,+0.13/+0.07/+nan/+0.18,0.02828346526167388,0.2198687479328792,0.19857809436742413,0.1614648425265736,227,0.1709992786192379,+0.17/+0.23/+nan/+0.35
lv60+downvol60+size,3,0.17641010119709036,0.16587954686881837,0.1224189969755499,267,0.09350901104804896,+0.17/+0.09/+nan/+0.19,0.03585541309924944,0.22797162353098885,0.25852492888676654,0.22189380471675574,227,0.22977378615463123,+0.23/+0.31/+nan/+0.40
lv60+downvol60+dlow252,3,0.16078134635622093,0.11385992014919386,0.07151661304756324,267,0.030882038054810185,+0.10/+0.03/+nan/+0.20,0.025600216302349016,0.19580717362815525,0.1391381871440709,0.09366721067684192,227,0.1091303963990312,+0.11/+0.17/+nan/+0.31
lv60+downvol60+beta60,3,0.16086144172864536,0.08913358906982594,0.03763056200562265,267,-0.00388226564396165,+0.07/-0.00/+nan/+0.17,0.020528226118601084,0.20140581298544027,0.12428510949183158,0.07250909665368069,227,0.09065196762330684,+0.09/+0.15/+nan/+0.33
lv60+bbw20+volvol20,3,0.1799744754054018,0.15611413454626538,0.12045286422862085,267,0.10963682078584613,+0.15/+0.11/+nan/+0.20,0.03447100471207022,0.22439744802439446,0.21768166925760013,0.18619848319797952,227,0.18913974234558664,+0.19/+0.27/+nan/+0.36
lv60+bbw20+skew60,3,0.1721781130778061,0.13412562774213563,0.10064388378311008,267,0.08693986711292337,+0.13/+0.09/+nan/+0.17,0.03249685811160333,0.21693102145595125,0.18988778246794388,0.15620981719266067,227,0.16231029599339053,+0.16/+0.23/+nan/+0.33
lv60+bbw20+size,3,0.182123191872571,0.16638987345677267,0.12751844789827296,267,0.10861893972409335,+0.17/+0.11/+nan/+0.18,0.03973351485661983,0.2358366459765443,0.2545594349237851,0.22504430724788024,227,0.22764742200447383,+0.23/+0.31/+nan/+0.37
lv60+bbw20+dlow252,3,0.16089112977554842,0.11665717708711922,0.07504672924293805,267,0.04639228657753411,+0.09/+0.05/+nan/+0.21,0.026925645680000002,0.19705735775919134,0.1368830342765583,0.0927372854227516,227,0.10532604549630659,+0.11/+0.17/+nan/+0.31
lv60+bbw20+beta60,3,0.17047953586653097,0.0914734721546503,0.041774096459107006,267,0.009554575602666524,+0.08/+0.01/+nan/+0.18,0.026602184435831,0.21339730446205035,0.1261171241481517,0.075569854130606,227,0.09027447801523214,+0.09/+0.16/+nan/+0.34
lv60+volvol20+skew60,3,0.17468308544440705,0.14727576984618898,0.1189882469049153,267,0.10710491421911048,+0.15/+0.11/+nan/+0.16,0.036144888125954906,0.21552626061516386,0.21411490268124891,0.1887385214995457,227,0.19084537488737954,+0.19/+0.26/+nan/+0.32
lv60+volvol20+size,3,0.1740620168489998,0.1732817556204418,0.1393196987135242,267,0.1278687201321711,+0.19/+0.13/+nan/+0.16,0.04053433524881113,0.22071275554655242,0.2654426307347551,0.24356477563593712,227,0.24517479126910613,+0.25/+0.32/+nan/+0.34
lv60+volvol20+dlow252,3,0.1735043453653991,0.13927988129036323,0.10418747439280228,267,0.07048567114975353,+0.13/+0.07/+nan/+0.21,0.03001872230460167,0.20664934609950497,0.1728688040290803,0.13292280969457707,227,0.14482352220855124,+0.14/+0.21/+nan/+0.32
lv60+volvol20+beta60,3,0.18452825177686735,0.11423834467709991,0.06863849788450445,267,0.0315622733438312,+0.10/+0.03/+nan/+0.18,0.028352249878097056,0.226020345856078,0.1647709276052629,0.11777683609304108,227,0.13056916056185486,+0.13/+0.21/+nan/+0.36
lv60+skew60+size,3,0.17373218271294932,0.15519261327887185,0.12148397637811682,267,0.10381977339964826,+0.17/+0.10/+nan/+0.14,0.040228128337044554,0.22356919917185378,0.24424028861757024,0.22239117333200858,227,0.22304535701036693,+0.22/+0.29/+nan/+0.33
lv60+skew60+dlow252,3,0.15722549210093573,0.11053643333480927,0.07682277155161704,267,0.04390990383034222,+0.10/+0.04/+nan/+0.18,0.02733744910353665,0.18997351113664876,0.1358157709899943,0.09600665238819131,227,0.10912357569403185,+0.11/+0.16/+nan/+0.29
lv60+skew60+beta60,3,0.16976517868535193,0.08564180615111303,0.04080891371856475,267,0.006242356927855414,+0.08/+0.01/+nan/+0.15,0.026062608406373672,0.210846161892701,0.12573488572614605,0.07849585838868187,227,0.09352781829220123,+0.09/+0.16/+nan/+0.32
lv60+size+dlow252,3,0.17437701948154652,0.1529276965545273,0.11415407392345386,267,0.06897471214015911,+0.15/+0.07/+nan/+0.20,0.03253155745773214,0.2171411152793138,0.2099862757624775,0.17113196162841574,227,0.18135513202706752,+0.18/+0.25/+nan/+0.35
lv60+size+beta60,3,0.17401001062271032,0.11889541821701911,0.07044501862341572,267,0.023928918867052725,+0.12/+0.02/+nan/+0.16,0.03507316410356888,0.22392017493271,0.1926705560461521,0.14752911389375198,227,0.1593964424270198,+0.16/+0.24/+nan/+0.37
lv60+dlow252+beta60,3,0.15873189631698195,0.0629733001604914,0.012931143373380014,267,-0.039133296903689184,+0.04/-0.04/+nan/+0.17,0.02360520707375283,0.19092250190660648,0.06350217964183154,0.007943890011401463,227,0.028745494990637797,+0.03/+0.09/+nan/+0.28
to20+lv20+max5_21,3,0.18348726062100323,0.1441077750091241,0.10262400313850846,267,0.06854741989980932,+0.13/+0.07/+nan/+0.21,0.031698822080801256,0.2193225117366643,0.18521798589128138,0.14681588306331092,227,0.15482537431392668,+0.15/+0.23/+nan/+0.34
to20+lv20+downvol60,3,0.18795666809457573,0.15407585900723292,0.11010069701841278,267,0.07344036735187028,+0.14/+0.07/+nan/+0.22,0.02994358676495699,0.23082683631384196,0.21047719016610963,0.16710602811465583,227,0.17774913335156278,+0.18/+0.25/+nan/+0.39
to20+lv20+bbw20,3,0.18045389497758424,0.1489882436303709,0.10690857608701784,267,0.08140687793700224,+0.13/+0.08/+nan/+0.22,0.03548036752526951,0.22295192559429078,0.1951030819224525,0.1577374210212867,227,0.1624835166202165,+0.16/+0.24/+nan/+0.36
to20+lv20+volvol20,3,0.1807065986334211,0.1592936410052013,0.12316584145754413,267,0.09898190171414079,+0.15/+0.10/+nan/+0.21,0.03521597144601639,0.21857121661443754,0.21397310791865823,0.18345713819071732,227,0.18682309866653524,+0.19/+0.26/+nan/+0.34
to20+lv20+skew60,3,0.18324598258344127,0.14680672536510958,0.11048773488034026,267,0.08134091266026185,+0.14/+0.08/+nan/+0.20,0.034913224331216894,0.22463652090970965,0.19909276690248867,0.1644358449876114,227,0.1695551972156227,+0.17/+0.25/+nan/+0.35
to20+lv20+size,3,0.1836862453437332,0.1718949863728865,0.13269464826866625,267,0.10189104770092329,+0.17/+0.10/+nan/+0.20,0.040082517189961565,0.23092609978043477,0.2491510928054837,0.21977867151471142,227,0.2217256957578068,+0.22/+0.31/+nan/+0.37
to20+lv20+dlow252,3,0.17399343992982805,0.13086988276317013,0.09026226114647509,267,0.043130670898559056,+0.11/+0.04/+nan/+0.23,0.03295375703220719,0.20704948929119962,0.15115674583958807,0.1064000830576788,227,0.11889051782701707,+0.12/+0.19/+nan/+0.33
to20+lv20+beta60,3,0.1851017931928815,0.10821340380959898,0.056400961488917226,267,0.009797228281047439,+0.09/+0.01/+nan/+0.20,0.027464953409739114,0.22443193831541103,0.1439304775585032,0.08909158834056549,227,0.10647800927899942,+0.11/+0.18/+nan/+0.36
to20+max5_21+downvol60,3,0.18881173843939572,0.1525473344083351,0.10973171377254629,267,0.0764892009978732,+0.14/+0.08/+nan/+0.22,0.028574241961627788,0.2295856828662783,0.21012046546317092,0.16868538883974804,227,0.1768123206729405,+0.18/+0.26/+nan/+0.38
