name,ticker,mean_cohort_gross_contribution
beta_near,005290,5.681818181818177e-05
beta_near,005690,0.009283130624510551
beta_near,006260,3.6193029490616536e-05
beta_near,006340,0.004569999999999999
beta_near,006400,0.0015527065527065525
beta_near,006800,0.004014508774293614
beta_near,007110,0.0014246323529411764
beta_near,007390,0.0005340909090909091
beta_near,007660,0.0039210032665391885
beta_near,007720,-0.0006035944387928111
beta_near,007810,0.0057727775320654574
beta_near,007815,-0.0006428571428571428
beta_near,007860,-0.0005960519155374272
beta_near,008600,-0.001021183800623053
beta_near,008970,-0.0010056818181818181
beta_near,009070,-0.00110904511726155
beta_near,009470,-0.0015176950998185119
beta_near,009540,-4.523522316043416e-05
beta_near,010120,0.005401267091600699
beta_near,010140,0.0014535302593659944
beta_near,010170,0.012915140415140415
beta_near,011080,-0.0017142623353244416
beta_near,011090,0.00021594684385382035
beta_near,011170,-0.0005013927576601671
beta_near,012170,-0.0013714285714285714
beta_near,012450,0.003346328747590106
beta_near,013890,-0.0006322505800464037
beta_near,014820,-0.000835850956696878
beta_near,014940,0.0010588235294117648
beta_near,018290,-4.5928977497485256e-05
beta_near,018500,-0.0016055043760991369
beta_near,027360,-0.0004743888242142025
beta_near,027830,-0.0008535564853556485
beta_near,030530,0.049659994989902895
beta_near,032820,-0.00021444695259593665
beta_near,032940,-0.0018070683661645423
beta_near,033640,0.001314647856588646
beta_near,033790,-0.004790390643359147
beta_near,035510,0.0018388384050168987
beta_near,036200,-0.0005893952673093777
beta_near,036540,-0.0011622983497983498
beta_near,036560,-0.0014249681556403786
beta_near,039030,0.00031120331950207467
beta_near,039440,-0.0005114449213161659
beta_near,039610,7.642998027613423e-05
beta_near,041190,-0.0010943223443223443
beta_near,042520,0.0013609813084112148
beta_near,042660,0.002473977297065753
beta_near,042700,-0.00031700236542183373
beta_near,043260,-0.0008898635477582844
beta_near,044490,-0.0010460517957223186
beta_near,048410,-0.001106115107913669
beta_near,049470,-0.0014711538461538462
beta_near,049630,-0.0020185280099633556
beta_near,051980,-0.0016771488469601676
beta_near,052220,-0.0008176877470355732
beta_near,053030,0.0005191256830601093
beta_near,053580,0.00105257441179469
beta_near,058610,0.008735258294651736
beta_near,059090,-0.0003200745804847732
beta_near,059120,0.0019530548068283915
beta_near,060250,0.0013203753351206432
beta_near,060280,-0.0004078273591806877
beta_near,060370,-0.0002234206471494607
beta_near,062040,0.0011736425339366518
